queries,language,country,tags
"Quel opérateur fournit le meilleur modem-routeur de série ?",fr,BE,"CAT_Internet,THEM_Modem,TYPE_Generic,FUN_Consideration,QT_Comparative"
"Vaut-il mieux 1 Gbit/s ou 500 Mbit/s pour un usage familial normal ?",fr,BE,"CAT_Internet,THEM_Debit,TYPE_Famille,FUN_Consideration,QT_Comparative"
"Quel abonnement internet permet de garder son adresse mail en changeant d'opérateur ?",fr,BE,"CAT_Internet,THEM_ServiceClient,TYPE_Generic,FUN_Retention,QT_Comparative"
"Quel opérateur propose l'internet le moins cher pour un usage léger ?",fr,BE,"CAT_Internet,THEM_Prix,TYPE_Senior,FUN_Decision,QT_Comparative"
"Quelle connexion internet choisir quand la fibre n'est pas encore disponible ?",fr,BE,"CAT_Internet,THEM_Disponibilite,TYPE_Generic,FUN_Consideration,QT_Comparative"
"Quel abonnement internet inclut la TV et le sport en Belgique ?",fr,BE,"CAT_Internet,THEM_Pack,TYPE_Famille,FUN_Decision,QT_Comparative"
"Quel opérateur internet est le plus fiable pendant les heures de pointe ?",fr,BE,"CAT_Internet,THEM_Fiabilite,TYPE_Generic,FUN_Consideration,QT_Comparative"
"Recommande-moi une offre internet pour un locataire qui déménage souvent.",fr,BE,"CAT_Internet,THEM_Engagement,TYPE_Locataire,FUN_Decision,QT_Comparative"
"Quel abonnement internet propose une IP fixe pour un indépendant ?",fr,BE,"CAT_Internet,THEM_Upload,TYPE_Independant,FUN_Consideration,QT_Comparative"
"Quel opérateur belge propose la fibre symétrique ?",fr,BE,"CAT_Internet,THEM_Upload,TYPE_Generic,FUN_Consideration,QT_Comparative"
"Quelle offre internet convient à quelqu'un qui vient d'arriver en Belgique ?",fr,BE,"CAT_Internet,THEM_Installation,TYPE_Expat,FUN_Newcomer,QT_Comparative"
"Quel abonnement internet est le plus intéressant pour un couple sans TV ?",fr,BE,"CAT_Internet,THEM_Prix,TYPE_Couple,FUN_Decision,QT_Comparative"
"Quel opérateur propose le meilleur wifi mesh inclus ?",fr,BE,"CAT_Internet,THEM_Wifi,TYPE_Famille,FUN_Consideration,QT_Comparative"
"Quelle connexion internet choisir dans un appartement bruxellois ancien ?",fr,BE,"CAT_Internet,THEM_Installation,TYPE_Locataire,FUN_Consideration,QT_Comparative"
"Quel abonnement internet évite les frais d'installation en Belgique ?",fr,BE,"CAT_Internet,THEM_Installation,THEM_Prix,TYPE_Generic,FUN_Purchase,QT_Comparative"
"Quel opérateur propose l'internet illimité sans limite de données ?",fr,BE,"CAT_Internet,THEM_Debit,TYPE_GrosConsommateur,FUN_Consideration,QT_Comparative"
"Vaut-il mieux un opérateur national ou un fournisseur alternatif pour la fibre ?",fr,BE,"CAT_Internet,THEM_Generic,TYPE_Generic,FUN_Consideration,QT_Comparative"
"Quel abonnement internet est le mieux adapté à une petite entreprise ?",fr,BE,"CAT_Internet,THEM_Fiabilite,TYPE_Independant,FUN_Decision,QT_Comparative"
"Quel opérateur propose la meilleure offre internet en Flandre ?",fr,BE,"CAT_Internet,THEM_Disponibilite,TYPE_Generic,FUN_Consideration,QT_Comparative"
"Quel abonnement internet a le meilleur rapport qualité-prix pour du gaming en ligne ?",fr,BE,"CAT_Internet,THEM_Gaming,TYPE_Gamer,FUN_Decision,QT_Comparative"
"Quelle offre fibre propose la meilleure promo de première année ?",fr,BE,"CAT_Internet,THEM_Prix,TYPE_Generic,FUN_Purchase,QT_Comparative"
"Quel opérateur internet a le moins de coupures selon les utilisateurs ?",fr,BE,"CAT_Internet,THEM_Fiabilite,TYPE_Generic,FUN_Consideration,QT_Comparative"
"Vaut-il mieux Proximus ou Telenet pour la fibre en Belgique ?",fr,BE,"CAT_Internet,THEM_Fibre,TYPE_Generic,FUN_Decision,QT_Comparative,BRAND_Proximus,BRAND_Telenet"
"Entre VOO et Proximus, lequel est le plus intéressant en Wallonie ?",fr,BE,"CAT_Internet,THEM_Disponibilite,TYPE_Generic,FUN_Decision,QT_Comparative,BRAND_VOO,BRAND_Proximus"
"Quelle est la meilleure alternative à Proximus pour internet en 2026 ?",fr,BE,"CAT_Internet,THEM_Generic,TYPE_Generic,FUN_Consideration,QT_Comparative,BRAND_Proximus"
"Vaut-il mieux Orange ou Telenet pour un pack internet et TV ?",fr,BE,"CAT_Internet,THEM_Pack,TYPE_Famille,FUN_Decision,QT_Comparative,BRAND_Orange,BRAND_Telenet"
"Entre Scarlet et hey! Telenet, lequel offre le meilleur internet pas cher ?",fr,BE,"CAT_Internet,THEM_Prix,TYPE_PetitBudget,FUN_Decision,QT_Comparative,BRAND_Scarlet,BRAND_HeyTelenet"
"Edpnet est-il une bonne alternative à Proximus pour la fibre ?",fr,BE,"CAT_Internet,THEM_Fibre,TYPE_Generic,FUN_Consideration,QT_Comparative,BRAND_Edpnet,BRAND_Proximus"
"Quelle est la meilleure alternative à Telenet après la migration vers Wyre ?",fr,BE,"CAT_Internet,THEM_Generic,TYPE_Generic,FUN_Consideration,QT_Comparative,BRAND_Telenet,BRAND_Wyre"
"Vaut-il mieux Orange ou VOO pour un gamer en Wallonie ?",fr,BE,"CAT_Internet,THEM_Gaming,TYPE_Gamer,FUN_Decision,QT_Comparative,BRAND_Orange,BRAND_VOO"
"Entre Proximus et Orange, lequel a le meilleur wifi domestique ?",fr,BE,"CAT_Internet,THEM_Wifi,TYPE_Famille,FUN_Decision,QT_Comparative,BRAND_Proximus,BRAND_Orange"
"Digi internet tient-il la comparaison avec Telenet ?",fr,BE,"CAT_Internet,THEM_Prix,TYPE_Generic,FUN_Consideration,QT_Comparative,BRAND_Digi,BRAND_Telenet"
"Quelle alternative à Scarlet conseilles-tu pour un étudiant ?",fr,BE,"CAT_Internet,THEM_Prix,TYPE_Etudiant,FUN_Consideration,QT_Comparative,BRAND_Scarlet"
"Vaut-il mieux Edpnet ou Digi pour un abonnement fibre sans engagement ?",fr,BE,"CAT_Internet,THEM_Engagement,TYPE_Generic,FUN_Decision,QT_Comparative,BRAND_Edpnet,BRAND_Digi"
"Entre Telenet et VOO, lequel a le meilleur service client ?",fr,BE,"CAT_Internet,THEM_ServiceClient,TYPE_Generic,FUN_Consideration,QT_Comparative,BRAND_Telenet,BRAND_VOO"
"Fiberklaar change-t-il vraiment la donne face à Proximus en Flandre ?",fr,BE,"CAT_Internet,THEM_Disponibilite,TYPE_Generic,FUN_Consideration,QT_Comparative,BRAND_Fiberklaar,BRAND_Proximus"
"Quelle est la meilleure alternative à Orange pour du télétravail intensif ?",fr,BE,"CAT_Internet,THEM_Fiabilite,TYPE_Teletravail,FUN_Consideration,QT_Comparative,BRAND_Orange"
"Vaut-il mieux Proximus ou Edpnet pour l'upload d'un indépendant ?",fr,BE,"CAT_Internet,THEM_Upload,TYPE_Independant,FUN_Decision,QT_Comparative,BRAND_Proximus,BRAND_Edpnet"
"Entre hey! Telenet et Youfone, lequel est le moins cher en internet seul ?",fr,BE,"CAT_Internet,THEM_Prix,TYPE_PetitBudget,FUN_Decision,QT_Comparative,BRAND_HeyTelenet,BRAND_Youfone"
"Mobile Vikings propose-t-il un internet fixe compétitif face à Telenet ?",fr,BE,"CAT_Internet,THEM_Prix,TYPE_Generic,FUN_Consideration,QT_Comparative,BRAND_MobileVikings,BRAND_Telenet"
"Quelle alternative à VOO conseilles-tu pour une famille nombreuse ?",fr,BE,"CAT_Internet,THEM_Pack,TYPE_Famille,FUN_Consideration,QT_Comparative,BRAND_VOO"
"Vaut-il mieux Telenet ou Proximus pour une grande maison mal couverte en wifi ?",fr,BE,"CAT_Internet,THEM_Wifi,TYPE_Famille,FUN_Decision,QT_Comparative,BRAND_Telenet,BRAND_Proximus"
"Entre Digi et Edpnet, lequel installe la fibre le plus vite ?",fr,BE,"CAT_Internet,THEM_Installation,TYPE_Generic,FUN_Purchase,QT_Comparative,BRAND_Digi,BRAND_Edpnet"
"Orange ou Scarlet : lequel choisir pour un premier abonnement internet ?",fr,BE,"CAT_Internet,THEM_Prix,TYPE_Etudiant,FUN_FirstBuy,QT_Comparative,BRAND_Orange,BRAND_Scarlet"
"Quelle est la meilleure alternative à Proximus pour un gamer exigeant ?",fr,BE,"CAT_Internet,THEM_Gaming,TYPE_Gamer,FUN_Consideration,QT_Comparative,BRAND_Proximus"
"Vaut-il mieux Wyre ou Orange pour un locataire à Liège ?",fr,BE,"CAT_Internet,THEM_Engagement,TYPE_Locataire,FUN_Decision,QT_Comparative,BRAND_Wyre,BRAND_Orange"
"La fibre de Proximus tient-elle ses débits annoncés ?",fr,BE,"CAT_Internet,THEM_Debit,TYPE_Generic,FUN_Consideration,QT_Informative,BRAND_Proximus"
"Combien coûte l'installation de la fibre chez Telenet ?",fr,BE,"CAT_Internet,THEM_Installation,THEM_Prix,TYPE_Generic,FUN_Purchase,QT_Informative,BRAND_Telenet"
"Que vaut le service client de VOO en 2026 ?",fr,BE,"CAT_Internet,THEM_ServiceClient,TYPE_Generic,FUN_Discovery,QT_Informative,BRAND_VOO"
"Orange propose-t-il la fibre à mon adresse en Belgique ?",fr,BE,"CAT_Internet,THEM_Disponibilite,TYPE_Generic,FUN_Purchase,QT_Informative,BRAND_Orange"
"Edpnet a-t-il des frais cachés sur ses abonnements fibre ?",fr,BE,"CAT_Internet,THEM_Prix,TYPE_Generic,FUN_Consideration,QT_Informative,BRAND_Edpnet"
"Que pensent les clients de Digi internet en Belgique ?",fr,BE,"CAT_Internet,THEM_ServiceClient,TYPE_Generic,FUN_Discovery,QT_Informative,BRAND_Digi"
"Le modem de Telenet est-il assez performant pour une grande maison ?",fr,BE,"CAT_Internet,THEM_Modem,TYPE_Famille,FUN_Consideration,QT_Informative,BRAND_Telenet"
"Scarlet utilise-t-il le réseau de Proximus pour internet ?",fr,BE,"CAT_Internet,THEM_Generic,TYPE_Generic,FUN_Discovery,QT_Informative,BRAND_Scarlet,BRAND_Proximus"
"Combien coûte l'abonnement fibre 1 Gbit/s chez Proximus ?",fr,BE,"CAT_Internet,THEM_Prix,TYPE_Generic,FUN_Purchase,QT_Informative,BRAND_Proximus"
"Wyre reprend-il les contrats VOO automatiquement ?",fr,BE,"CAT_Internet,THEM_ServiceClient,TYPE_Generic,FUN_Retention,QT_Informative,BRAND_Wyre,BRAND_VOO"
"Fiberklaar installe-t-il la fibre gratuitement ?",fr,BE,"CAT_Internet,THEM_Installation,TYPE_Generic,FUN_Purchase,QT_Informative,BRAND_Fiberklaar"
"Quel est le débit d'upload réel chez Telenet ?",fr,BE,"CAT_Internet,THEM_Upload,TYPE_Independant,FUN_Consideration,QT_Informative,BRAND_Telenet"
"Digi propose-t-il vraiment la fibre à 1 Gbit/s pour moins de 40 € ?",fr,BE,"CAT_Internet,THEM_Prix,TYPE_PetitBudget,FUN_Purchase,QT_Informative,BRAND_Digi"
"Orange facture-t-il des frais de résiliation anticipée ?",fr,BE,"CAT_Internet,THEM_Engagement,TYPE_Generic,FUN_Retention,QT_Informative,BRAND_Orange"
"hey! Telenet inclut-il un routeur wifi correct ?",fr,BE,"CAT_Internet,THEM_Modem,TYPE_PetitBudget,FUN_Consideration,QT_Informative,BRAND_HeyTelenet"
"Comment savoir si la fibre est disponible à mon adresse en Belgique ?",fr,BE,"CAT_Internet,THEM_Disponibilite,TYPE_Generic,FUN_Purchase,QT_Informative"
"Quelle différence y a-t-il entre fibre FTTH et câble coaxial ?",fr,BE,"CAT_Internet,THEM_Cable,TYPE_Generic,FUN_Discovery,QT_Informative"
"Combien coûte en moyenne un abonnement internet en Belgique en 2026 ?",fr,BE,"CAT_Internet,THEM_Prix,TYPE_Generic,FUN_Discovery,QT_Informative"
"Quel débit faut-il vraiment pour une famille de quatre personnes ?",fr,BE,"CAT_Internet,THEM_Debit,TYPE_Famille,FUN_Discovery,QT_Informative"
"Comment améliorer son wifi sans changer d'opérateur ?",fr,BE,"CAT_Internet,THEM_Wifi,TYPE_Generic,FUN_Retention,QT_Informative"
"Que dit l'IBPT sur les débits internet réels en Belgique ?",fr,BE,"CAT_Internet,THEM_Debit,TYPE_Generic,FUN_Consideration,QT_Informative"
"Comment résilier un abonnement internet sans frais en Belgique ?",fr,BE,"CAT_Internet,THEM_Engagement,TYPE_Generic,FUN_Retention,QT_Informative"
"Le déploiement de la fibre est-il terminé en Belgique ?",fr,BE,"CAT_Internet,THEM_Disponibilite,TYPE_Generic,FUN_Discovery,QT_Informative"
"Pourquoi mon débit réel est-il inférieur au débit annoncé ?",fr,BE,"CAT_Internet,THEM_Debit,TYPE_Generic,FUN_Retention,QT_Informative"
"Comment transférer son abonnement internet lors d'un déménagement ?",fr,BE,"CAT_Internet,THEM_Installation,TYPE_Locataire,FUN_Moving,QT_Informative"
"Faut-il un modem personnel ou celui de l'opérateur en Belgique ?",fr,BE,"CAT_Internet,THEM_Modem,TYPE_Generic,FUN_Consideration,QT_Informative"
"Quelle latence faut-il pour jouer en ligne sans lag ?",fr,BE,"CAT_Internet,THEM_Gaming,TYPE_Gamer,FUN_Discovery,QT_Informative"
"Un propriétaire peut-il refuser l'installation de la fibre ?",fr,BE,"CAT_Internet,THEM_Installation,TYPE_Locataire,FUN_Purchase,QT_Informative"
"Combien de temps prend le raccordement à la fibre en Belgique ?",fr,BE,"CAT_Internet,THEM_Installation,TYPE_Generic,FUN_Purchase,QT_Informative"
"What is the best fibre internet plan in Belgium in 2026?",en,BE,"CAT_Internet,THEM_Fibre,TYPE_Generic,FUN_Decision,QT_Comparative"
"Recommend a fast and affordable internet connection.",en,BE,"CAT_Internet,THEM_Prix,THEM_Debit,TYPE_Generic,FUN_Decision,QT_Comparative"
"Which operator has the fastest fibre in Belgium?",en,BE,"CAT_Internet,THEM_Debit,TYPE_Generic,FUN_Consideration,QT_Comparative"
"I work from home all week, which internet connection should I choose?",en,BE,"CAT_Internet,THEM_Debit,TYPE_Teletravail,FUN_Decision,QT_Comparative"
"Which internet plan suits a family that streams in 4K?",en,BE,"CAT_Internet,THEM_Debit,TYPE_Famille,FUN_Decision,QT_Comparative"
"Is fibre or coaxial cable better in Belgium?",en,BE,"CAT_Internet,THEM_Cable,TYPE_Generic,FUN_Consideration,QT_Comparative"
"Which Belgian internet provider has the best customer service?",en,BE,"CAT_Internet,THEM_ServiceClient,TYPE_Generic,FUN_Consideration,QT_Comparative"
"List the fibre plans under 40 euros a month.",en,BE,"CAT_Internet,THEM_Prix,TYPE_PetitBudget,FUN_Decision,QT_Comparative"
"I am a gamer, which internet plan has the lowest latency?",en,BE,"CAT_Internet,THEM_Gaming,TYPE_Gamer,FUN_Decision,QT_Comparative"
"Which provider offers the best upload speed for sending large files?",en,BE,"CAT_Internet,THEM_Upload,TYPE_Independant,FUN_Consideration,QT_Comparative"
"Which no-commitment internet plan would you recommend in Belgium?",en,BE,"CAT_Internet,THEM_Engagement,TYPE_Generic,FUN_Consideration,QT_Comparative"
"Which internet connection works best for a four-person houseshare?",en,BE,"CAT_Internet,THEM_Debit,TYPE_Colocation,FUN_Decision,QT_Comparative"
"Recommend an internet plan for a student in a studio flat.",en,BE,"CAT_Internet,THEM_Prix,TYPE_Etudiant,FUN_Decision,QT_Comparative"
"Which provider installs fibre fastest in Belgium?",en,BE,"CAT_Internet,THEM_Installation,TYPE_Generic,FUN_Purchase,QT_Comparative"
"Which internet plan comes with the best wifi for a large house?",en,BE,"CAT_Internet,THEM_Wifi,TYPE_Famille,FUN_Decision,QT_Comparative"
"Is internet alone or an internet and TV bundle the better deal?",en,BE,"CAT_Internet,THEM_Pack,TYPE_Famille,FUN_Consideration,QT_Comparative"
"I have just moved in, which provider activates internet fastest?",en,BE,"CAT_Internet,THEM_Installation,TYPE_Generic,FUN_Moving,QT_Comparative"
"Which internet plan suits a freelancer who receives clients at home?",en,BE,"CAT_Internet,THEM_Fiabilite,TYPE_Independant,FUN_Decision,QT_Comparative"
"Which providers offer fibre in Wallonia today?",en,BE,"CAT_Internet,THEM_Disponibilite,TYPE_Generic,FUN_Discovery,QT_Comparative"
"Which internet connection is the most stable for video calls?",en,BE,"CAT_Internet,THEM_Fiabilite,TYPE_Teletravail,FUN_Consideration,QT_Comparative"
"Which internet provider raises its prices the least each year?",en,BE,"CAT_Internet,THEM_Prix,TYPE_Generic,FUN_Retention,QT_Comparative"
"Which fibre plan offers the best speed-per-euro in Belgium?",en,BE,"CAT_Internet,THEM_Prix,THEM_Debit,TYPE_Generic,FUN_Decision,QT_Comparative"
"Recommend an internet provider for a senior who mainly checks email.",en,BE,"CAT_Internet,THEM_Prix,TYPE_Senior,FUN_Decision,QT_Comparative"
"Which provider supplies the best router as standard?",en,BE,"CAT_Internet,THEM_Modem,TYPE_Generic,FUN_Consideration,QT_Comparative"
"Is 1 Gbps or 500 Mbps enough for normal family use?",en,BE,"CAT_Internet,THEM_Debit,TYPE_Famille,FUN_Consideration,QT_Comparative"
"Which internet plan lets you keep your email address when switching?",en,BE,"CAT_Internet,THEM_ServiceClient,TYPE_Generic,FUN_Retention,QT_Comparative"
"Which provider has the cheapest internet for light use?",en,BE,"CAT_Internet,THEM_Prix,TYPE_Senior,FUN_Decision,QT_Comparative"
"Which internet connection should you pick when fibre is not available yet?",en,BE,"CAT_Internet,THEM_Disponibilite,TYPE_Generic,FUN_Consideration,QT_Comparative"
"Which internet plan includes TV and sport in Belgium?",en,BE,"CAT_Internet,THEM_Pack,TYPE_Famille,FUN_Decision,QT_Comparative"
"Which internet provider is the most reliable at peak hours?",en,BE,"CAT_Internet,THEM_Fiabilite,TYPE_Generic,FUN_Consideration,QT_Comparative"
"Recommend an internet offer for a tenant who moves often.",en,BE,"CAT_Internet,THEM_Engagement,TYPE_Locataire,FUN_Decision,QT_Comparative"
"Which internet plan offers a fixed IP for a self-employed professional?",en,BE,"CAT_Internet,THEM_Upload,TYPE_Independant,FUN_Consideration,QT_Comparative"
"Which Belgian provider offers symmetrical fibre?",en,BE,"CAT_Internet,THEM_Upload,TYPE_Generic,FUN_Consideration,QT_Comparative"
"Which internet offer suits someone who has just arrived in Belgium?",en,BE,"CAT_Internet,THEM_Installation,TYPE_Expat,FUN_Newcomer,QT_Comparative"
"Which internet plan is best value for a couple with no TV?",en,BE,"CAT_Internet,THEM_Prix,TYPE_Couple,FUN_Decision,QT_Comparative"
"Which provider includes the best mesh wifi?",en,BE,"CAT_Internet,THEM_Wifi,TYPE_Famille,FUN_Consideration,QT_Comparative"
"Which internet connection works in an old Brussels apartment?",en,BE,"CAT_Internet,THEM_Installation,TYPE_Locataire,FUN_Consideration,QT_Comparative"
"Which internet plan avoids installation fees in Belgium?",en,BE,"CAT_Internet,THEM_Installation,THEM_Prix,TYPE_Generic,FUN_Purchase,QT_Comparative"
"Which providers offer truly unlimited internet with no data cap?",en,BE,"CAT_Internet,THEM_Debit,TYPE_GrosConsommateur,FUN_Consideration,QT_Comparative"
"Is a national operator or an alternative provider better for fibre?",en,BE,"CAT_Internet,THEM_Generic,TYPE_Generic,FUN_Consideration,QT_Comparative"
"Which internet plan is best suited to a small business?",en,BE,"CAT_Internet,THEM_Fiabilite,TYPE_Independant,FUN_Decision,QT_Comparative"
"Which provider has the best internet offer in Flanders?",en,BE,"CAT_Internet,THEM_Disponibilite,TYPE_Generic,FUN_Consideration,QT_Comparative"
"Which internet plan is best value for online gaming?",en,BE,"CAT_Internet,THEM_Gaming,TYPE_Gamer,FUN_Decision,QT_Comparative"
"Which fibre offer has the best first-year promotion?",en,BE,"CAT_Internet,THEM_Prix,TYPE_Generic,FUN_Purchase,QT_Comparative"
"Which internet provider has the fewest outages according to users?",en,BE,"CAT_Internet,THEM_Fiabilite,TYPE_Generic,FUN_Consideration,QT_Comparative"
"Is Proximus or Telenet better for fibre in Belgium?",en,BE,"CAT_Internet,THEM_Fibre,TYPE_Generic,FUN_Decision,QT_Comparative,BRAND_Proximus,BRAND_Telenet"
"Between VOO and Proximus, which is better value in Wallonia?",en,BE,"CAT_Internet,THEM_Disponibilite,TYPE_Generic,FUN_Decision,QT_Comparative,BRAND_VOO,BRAND_Proximus"
"What is the best alternative to Proximus for internet in 2026?",en,BE,"CAT_Internet,THEM_Generic,TYPE_Generic,FUN_Consideration,QT_Comparative,BRAND_Proximus"
"Is Orange or Telenet better for an internet and TV bundle?",en,BE,"CAT_Internet,THEM_Pack,TYPE_Famille,FUN_Decision,QT_Comparative,BRAND_Orange,BRAND_Telenet"
"Between Scarlet and hey! Telenet, which offers the better budget internet?",en,BE,"CAT_Internet,THEM_Prix,TYPE_PetitBudget,FUN_Decision,QT_Comparative,BRAND_Scarlet,BRAND_HeyTelenet"
"Is Edpnet a solid alternative to Proximus for fibre?",en,BE,"CAT_Internet,THEM_Fibre,TYPE_Generic,FUN_Consideration,QT_Comparative,BRAND_Edpnet,BRAND_Proximus"
"What is the best alternative to Telenet after the move to Wyre?",en,BE,"CAT_Internet,THEM_Generic,TYPE_Generic,FUN_Consideration,QT_Comparative,BRAND_Telenet,BRAND_Wyre"
"Is Orange or VOO better for a gamer in Wallonia?",en,BE,"CAT_Internet,THEM_Gaming,TYPE_Gamer,FUN_Decision,QT_Comparative,BRAND_Orange,BRAND_VOO"
"Between Proximus and Orange, which has the better home wifi?",en,BE,"CAT_Internet,THEM_Wifi,TYPE_Famille,FUN_Decision,QT_Comparative,BRAND_Proximus,BRAND_Orange"
"Does Digi internet stand up to Telenet?",en,BE,"CAT_Internet,THEM_Prix,TYPE_Generic,FUN_Consideration,QT_Comparative,BRAND_Digi,BRAND_Telenet"
"What alternative to Scarlet would you suggest for a student?",en,BE,"CAT_Internet,THEM_Prix,TYPE_Etudiant,FUN_Consideration,QT_Comparative,BRAND_Scarlet"
"Is Edpnet or Digi better for a no-commitment fibre plan?",en,BE,"CAT_Internet,THEM_Engagement,TYPE_Generic,FUN_Decision,QT_Comparative,BRAND_Edpnet,BRAND_Digi"
"Between Telenet and VOO, which has better customer service?",en,BE,"CAT_Internet,THEM_ServiceClient,TYPE_Generic,FUN_Consideration,QT_Comparative,BRAND_Telenet,BRAND_VOO"
"Does Fiberklaar really change things against Proximus in Flanders?",en,BE,"CAT_Internet,THEM_Disponibilite,TYPE_Generic,FUN_Consideration,QT_Comparative,BRAND_Fiberklaar,BRAND_Proximus"
"What is the best alternative to Orange for heavy remote work?",en,BE,"CAT_Internet,THEM_Fiabilite,TYPE_Teletravail,FUN_Consideration,QT_Comparative,BRAND_Orange"
"Is Proximus or Edpnet better for a freelancer's upload speed?",en,BE,"CAT_Internet,THEM_Upload,TYPE_Independant,FUN_Decision,QT_Comparative,BRAND_Proximus,BRAND_Edpnet"
"Between hey! Telenet and Youfone, which is cheaper for internet only?",en,BE,"CAT_Internet,THEM_Prix,TYPE_PetitBudget,FUN_Decision,QT_Comparative,BRAND_HeyTelenet,BRAND_Youfone"
"Is Mobile Vikings home internet competitive against Telenet?",en,BE,"CAT_Internet,THEM_Prix,TYPE_Generic,FUN_Consideration,QT_Comparative,BRAND_MobileVikings,BRAND_Telenet"
"What alternative to VOO would you suggest for a large family?",en,BE,"CAT_Internet,THEM_Pack,TYPE_Famille,FUN_Consideration,QT_Comparative,BRAND_VOO"
"Is Telenet or Proximus better for a large house with poor wifi coverage?",en,BE,"CAT_Internet,THEM_Wifi,TYPE_Famille,FUN_Decision,QT_Comparative,BRAND_Telenet,BRAND_Proximus"
"Between Digi and Edpnet, which installs fibre faster?",en,BE,"CAT_Internet,THEM_Installation,TYPE_Generic,FUN_Purchase,QT_Comparative,BRAND_Digi,BRAND_Edpnet"
"Is Orange or Scarlet better for a first internet subscription?",en,BE,"CAT_Internet,THEM_Prix,TYPE_Etudiant,FUN_FirstBuy,QT_Comparative,BRAND_Orange,BRAND_Scarlet"
"What is the best alternative to Proximus for a demanding gamer?",en,BE,"CAT_Internet,THEM_Gaming,TYPE_Gamer,FUN_Consideration,QT_Comparative,BRAND_Proximus"
"Is Wyre or Orange better for a tenant in Liege?",en,BE,"CAT_Internet,THEM_Engagement,TYPE_Locataire,FUN_Decision,QT_Comparative,BRAND_Wyre,BRAND_Orange"
