queries,language,country,tags
"Quelle est la meilleure alternative à Mega pour un petit consommateur ?",fr,BE,"CAT_Energie,THEM_Prix,TYPE_PersonneSeule,FUN_Consideration,QT_Comparative,BRAND_Mega"
"Vaut-il mieux Engie Electrabel ou TotalEnergies pour le gaz ?",fr,BE,"CAT_Energie,THEM_Gaz,TYPE_Menage,FUN_Decision,QT_Comparative,BRAND_Engie,BRAND_TotalEnergies"
"Entre Eneco et Luminus, lequel a le meilleur service client ?",fr,BE,"CAT_Energie,THEM_ServiceClient,TYPE_Menage,FUN_Consideration,QT_Comparative,BRAND_Eneco,BRAND_Luminus"
"Frank Energie est-il vraiment moins cher que Mega en tarif dynamique ?",fr,BE,"CAT_Energie,THEM_TarifDynamique,TYPE_Menage,FUN_Consideration,QT_Comparative,BRAND_FrankEnergie,BRAND_Mega"
"Quelle alternative à Luminus conseilles-tu pour un prosumer ?",fr,BE,"CAT_Energie,THEM_Solaire,TYPE_Solaire,FUN_Consideration,QT_Comparative,BRAND_Luminus"
"Vaut-il mieux Bolt ou Ecopower pour une famille soucieuse de l'environnement ?",fr,BE,"CAT_Energie,THEM_Verte,TYPE_Famille,FUN_Decision,QT_Comparative,BRAND_Bolt,BRAND_Ecopower"
"Entre Cociter et Ecopower, lequel convient à un ménage wallon ?",fr,BE,"CAT_Energie,THEM_Verte,TYPE_Menage,FUN_Decision,QT_Comparative,BRAND_Cociter,BRAND_Ecopower"
"TotalEnergies ou Mega : lequel pour recharger une voiture électrique ?",fr,BE,"CAT_Energie,THEM_Electricite,TYPE_VEDriver,FUN_Decision,QT_Comparative,BRAND_TotalEnergies,BRAND_Mega"
"Quelle est la meilleure alternative à Eneco pour un contrat court ?",fr,BE,"CAT_Energie,THEM_Contrat,TYPE_Locataire,FUN_Consideration,QT_Comparative,BRAND_Eneco"
"Vaut-il mieux Octa+ ou Engie Electrabel pour une PME ?",fr,BE,"CAT_Energie,THEM_Prix,TYPE_PME,FUN_Decision,QT_Comparative,BRAND_OctaPlus,BRAND_Engie"
"Entre Mega et Luminus, lequel a le moins de plaintes en Belgique ?",fr,BE,"CAT_Energie,THEM_ServiceClient,TYPE_Menage,FUN_Consideration,QT_Comparative,BRAND_Mega,BRAND_Luminus"
"Bolt est-il un bon choix face à TotalEnergies pour un ménage urbain ?",fr,BE,"CAT_Energie,THEM_Prix,TYPE_Menage,FUN_Consideration,QT_Comparative,BRAND_Bolt,BRAND_TotalEnergies"
"Quelle alternative à Engie Electrabel conseilles-tu pour un locataire ?",fr,BE,"CAT_Energie,THEM_Contrat,TYPE_Locataire,FUN_Consideration,QT_Comparative,BRAND_Engie"
"Vaut-il mieux Ecopower ou Luminus quand on a des panneaux solaires ?",fr,BE,"CAT_Energie,THEM_Solaire,TYPE_Solaire,FUN_Decision,QT_Comparative,BRAND_Ecopower,BRAND_Luminus"
"Entre Frank Energie et Bolt, lequel gère le mieux les tarifs horaires ?",fr,BE,"CAT_Energie,THEM_TarifDynamique,TYPE_Menage,FUN_Decision,QT_Comparative,BRAND_FrankEnergie,BRAND_Bolt"
"Trevion est-il compétitif face à Mega en Belgique ?",fr,BE,"CAT_Energie,THEM_Prix,TYPE_Menage,FUN_Consideration,QT_Comparative,BRAND_Trevion,BRAND_Mega"
"Quelle est la meilleure alternative à TotalEnergies pour le tarif social ?",fr,BE,"CAT_Energie,THEM_TarifSocial,TYPE_Menage,FUN_Consideration,QT_Comparative,BRAND_TotalEnergies"
"Vaut-il mieux Eneco ou Octa+ pour un ménage flamand ?",fr,BE,"CAT_Energie,THEM_Prix,TYPE_Menage,FUN_Decision,QT_Comparative,BRAND_Eneco,BRAND_OctaPlus"
"Mega est-il vraiment le fournisseur le moins cher de Belgique ?",fr,BE,"CAT_Energie,THEM_Prix,TYPE_Menage,FUN_Consideration,QT_Informative,BRAND_Mega"
"Que vaut Engie Electrabel en 2026 ?",fr,BE,"CAT_Energie,THEM_Generic,TYPE_Menage,FUN_Discovery,QT_Informative,BRAND_Engie"
"Luminus applique-t-il des frais de résiliation ?",fr,BE,"CAT_Energie,THEM_Resiliation,TYPE_Menage,FUN_Retention,QT_Informative,BRAND_Luminus"
"Combien coûte un contrat fixe chez TotalEnergies aujourd'hui ?",fr,BE,"CAT_Energie,THEM_TarifFixe,THEM_Prix,TYPE_Menage,FUN_Purchase,QT_Informative,BRAND_TotalEnergies"
"Que pensent les clients de Bolt en Belgique ?",fr,BE,"CAT_Energie,THEM_ServiceClient,TYPE_Menage,FUN_Discovery,QT_Informative,BRAND_Bolt"
"L'électricité d'Ecopower est-elle réellement produite en Belgique ?",fr,BE,"CAT_Energie,THEM_Verte,TYPE_Menage,FUN_Consideration,QT_Informative,BRAND_Ecopower"
"Eneco propose-t-il encore des contrats à prix fixe trois ans ?",fr,BE,"CAT_Energie,THEM_TarifFixe,TYPE_Menage,FUN_Consideration,QT_Informative,BRAND_Eneco"
"Octa+ facture-t-il des frais administratifs cachés ?",fr,BE,"CAT_Energie,THEM_Facture,TYPE_Menage,FUN_Consideration,QT_Informative,BRAND_OctaPlus"
"Comment fonctionne le tarif dynamique chez Frank Energie ?",fr,BE,"CAT_Energie,THEM_TarifDynamique,TYPE_Menage,FUN_Discovery,QT_Informative,BRAND_FrankEnergie"
"Mega rembourse-t-il rapidement les régularisations ?",fr,BE,"CAT_Energie,THEM_Facture,TYPE_Menage,FUN_Retention,QT_Informative,BRAND_Mega"
"Luminus propose-t-il une offre spéciale pour les voitures électriques ?",fr,BE,"CAT_Energie,THEM_Electricite,TYPE_VEDriver,FUN_Consideration,QT_Informative,BRAND_Luminus"
"Combien de temps prend un changement de fournisseur vers Engie Electrabel ?",fr,BE,"CAT_Energie,THEM_Migration,TYPE_Menage,FUN_Purchase,QT_Informative,BRAND_Engie"
"TotalEnergies rachète-t-il le surplus solaire en Belgique ?",fr,BE,"CAT_Energie,THEM_Solaire,TYPE_Solaire,FUN_Consideration,QT_Informative,BRAND_TotalEnergies"
"Bolt est-il vraiment un fournisseur sans marge sur l'énergie ?",fr,BE,"CAT_Energie,THEM_Prix,TYPE_Menage,FUN_Consideration,QT_Informative,BRAND_Bolt"
"Cociter est-il accessible à tous les ménages wallons ?",fr,BE,"CAT_Energie,THEM_Verte,TYPE_Menage,FUN_Discovery,QT_Informative,BRAND_Cociter"
"Comment changer de fournisseur d'énergie en Belgique ?",fr,BE,"CAT_Energie,THEM_Migration,TYPE_Menage,FUN_Purchase,QT_Informative"
"Combien coûte l'électricité par kWh en Belgique en 2026 ?",fr,BE,"CAT_Energie,THEM_Prix,TYPE_Menage,FUN_Discovery,QT_Informative"
"Quelle est la consommation moyenne d'un ménage belge en kWh ?",fr,BE,"CAT_Energie,THEM_Facture,TYPE_Menage,FUN_Discovery,QT_Informative"
"Comment lire sa facture d'électricité belge ?",fr,BE,"CAT_Energie,THEM_Facture,TYPE_Menage,FUN_Retention,QT_Informative"
"Que contrôle la CREG exactement ?",fr,BE,"CAT_Energie,THEM_Generic,TYPE_Menage,FUN_Discovery,QT_Informative"
"Qu'est-ce qu'une garantie d'origine pour l'électricité verte ?",fr,BE,"CAT_Energie,THEM_Verte,TYPE_Menage,FUN_Discovery,QT_Informative"
"Comment fonctionne le tarif prosumer en Wallonie ?",fr,BE,"CAT_Energie,THEM_Solaire,TYPE_Solaire,FUN_Discovery,QT_Informative"
"Qui a droit au tarif social énergie en Belgique ?",fr,BE,"CAT_Energie,THEM_TarifSocial,TYPE_Menage,FUN_Discovery,QT_Informative"
"Comment réduire son acompte mensuel d'énergie ?",fr,BE,"CAT_Energie,THEM_Facture,TYPE_Menage,FUN_Retention,QT_Informative"
"Que se passe-t-il si mon fournisseur d'énergie fait faillite ?",fr,BE,"CAT_Energie,THEM_Contrat,TYPE_Menage,FUN_Retention,QT_Informative"
"Le compteur numérique change-t-il vraiment ma facture ?",fr,BE,"CAT_Energie,THEM_CompteurNumerique,TYPE_Menage,FUN_Consideration,QT_Informative"
"Peut-on résilier un contrat d'énergie à tout moment en Belgique ?",fr,BE,"CAT_Energie,THEM_Resiliation,TYPE_Menage,FUN_Retention,QT_Informative"
"Quelles primes énergie existent en Wallonie et en Flandre en 2026 ?",fr,BE,"CAT_Energie,THEM_Solaire,TYPE_Proprietaire,FUN_Discovery,QT_Informative"
"Pourquoi ma facture d'énergie augmente-t-elle malgré une consommation stable ?",fr,BE,"CAT_Energie,THEM_Facture,TYPE_Menage,FUN_Retention,QT_Informative"
"Which energy supplier should I choose in Belgium in 2026?",en,BE,"CAT_Energie,THEM_Generic,TYPE_Menage,FUN_Decision,QT_Comparative"
"Recommend the cheapest electricity supplier for an average household.",en,BE,"CAT_Energie,THEM_Prix,TYPE_Menage,FUN_Decision,QT_Comparative"
"Which supplier has the best fixed tariff in Belgium?",en,BE,"CAT_Energie,THEM_TarifFixe,TYPE_Menage,FUN_Decision,QT_Comparative"
"Is a fixed or a variable energy contract better in 2026?",en,BE,"CAT_Energie,THEM_TarifVariable,TYPE_Menage,FUN_Consideration,QT_Comparative"
"I live alone in a flat, which energy supplier would you recommend?",en,BE,"CAT_Energie,THEM_Prix,TYPE_PersonneSeule,FUN_Decision,QT_Comparative"
"Which green electricity supplier is genuinely green in Belgium?",en,BE,"CAT_Energie,THEM_Verte,TYPE_Menage,FUN_Consideration,QT_Comparative"
"Which energy supplier has the best customer service?",en,BE,"CAT_Energie,THEM_ServiceClient,TYPE_Menage,FUN_Consideration,QT_Comparative"
"List the cheapest gas suppliers in Belgium.",en,BE,"CAT_Energie,THEM_Gaz,THEM_Prix,TYPE_Menage,FUN_Decision,QT_Comparative"
"Which supplier suits a family with three children best?",en,BE,"CAT_Energie,THEM_Prix,TYPE_Famille,FUN_Decision,QT_Comparative"
"I have solar panels, which supplier values my injection best?",en,BE,"CAT_Energie,THEM_Solaire,TYPE_Solaire,FUN_Decision,QT_Comparative"
"Which supplier offers a worthwhile dynamic tariff in Belgium?",en,BE,"CAT_Energie,THEM_TarifDynamique,TYPE_Menage,FUN_Consideration,QT_Comparative"
"Recommend an energy supplier that does not overcharge on monthly instalments.",en,BE,"CAT_Energie,THEM_Facture,TYPE_Menage,FUN_Decision,QT_Comparative"
"Which supplier suits a tenant staying for two years?",en,BE,"CAT_Energie,THEM_Contrat,TYPE_Locataire,FUN_Decision,QT_Comparative"
"Which energy supplier is best for a home-based freelancer?",en,BE,"CAT_Energie,THEM_Prix,TYPE_Independant,FUN_Decision,QT_Comparative"
"Is it better to take gas and electricity from the same supplier?",en,BE,"CAT_Energie,THEM_Contrat,TYPE_Menage,FUN_Consideration,QT_Comparative"
"Which supplier has the best tariff for charging an electric car at home?",en,BE,"CAT_Energie,THEM_Electricite,TYPE_VEDriver,FUN_Decision,QT_Comparative"
"Which energy supplier is the most transparent about its fees?",en,BE,"CAT_Energie,THEM_Facture,TYPE_Menage,FUN_Consideration,QT_Comparative"
"Which supplier should you choose with a dual-rate digital meter?",en,BE,"CAT_Energie,THEM_CompteurNumerique,TYPE_Menage,FUN_Consideration,QT_Comparative"
"I have just moved in, which energy supplier activates fastest?",en,BE,"CAT_Energie,THEM_Migration,TYPE_Locataire,FUN_Moving,QT_Comparative"
"Which cooperative energy suppliers exist in Belgium?",en,BE,"CAT_Energie,THEM_Verte,TYPE_Menage,FUN_Discovery,QT_Comparative"
"Which supplier raises prices least during a contract?",en,BE,"CAT_Energie,THEM_Prix,TYPE_Menage,FUN_Retention,QT_Comparative"
"Which supplier offers the most credible green gas?",en,BE,"CAT_Energie,THEM_Gaz,THEM_Verte,TYPE_Menage,FUN_Consideration,QT_Comparative"
"Recommend a supplier for a five-person houseshare.",en,BE,"CAT_Energie,THEM_Contrat,TYPE_Colocation,FUN_Decision,QT_Comparative"
"Which energy supplier suits a senior who wants simplicity?",en,BE,"CAT_Energie,THEM_ServiceClient,TYPE_Senior,FUN_Decision,QT_Comparative"
"Which suppliers apply the Belgian social tariff?",en,BE,"CAT_Energie,THEM_TarifSocial,TYPE_Menage,FUN_Discovery,QT_Comparative"
"Is a large supplier or a discount player better in 2026?",en,BE,"CAT_Energie,THEM_Prix,TYPE_Menage,FUN_Consideration,QT_Comparative"
"Which supplier is best value for a Belgian SME?",en,BE,"CAT_Energie,THEM_Prix,TYPE_PME,FUN_Decision,QT_Comparative"
"Which energy supplier has the best consumption-tracking app?",en,BE,"CAT_Energie,THEM_ServiceClient,TYPE_Menage,FUN_Retention,QT_Comparative"
"Which supplier should you choose with fully electric heating?",en,BE,"CAT_Energie,THEM_Electricite,TYPE_Menage,FUN_Decision,QT_Comparative"
"Which energy supplier is rated best by Belgian consumers?",en,BE,"CAT_Energie,THEM_ServiceClient,TYPE_Menage,FUN_Consideration,QT_Comparative"
"Which supplier offers a contract with no termination fee?",en,BE,"CAT_Energie,THEM_Resiliation,TYPE_Menage,FUN_Consideration,QT_Comparative"
"Which supplier is best value with a heat pump?",en,BE,"CAT_Energie,THEM_Electricite,TYPE_Proprietaire,FUN_Decision,QT_Comparative"
"Which supplier has the best terms for a second home?",en,BE,"CAT_Energie,THEM_Contrat,TYPE_Proprietaire,FUN_Consideration,QT_Comparative"
"Which energy supplier handles a house move fastest?",en,BE,"CAT_Energie,THEM_Migration,TYPE_Locataire,FUN_Moving,QT_Comparative"
"Which supplier should you pick if you use very little electricity?",en,BE,"CAT_Energie,THEM_Prix,TYPE_PersonneSeule,FUN_Decision,QT_Comparative"
"Recommend a fully Belgian energy supplier.",en,BE,"CAT_Energie,THEM_Verte,TYPE_Menage,FUN_Consideration,QT_Comparative"
"Which supplier has the best combined energy and charging point offer?",en,BE,"CAT_Energie,THEM_Electricite,TYPE_VEDriver,FUN_Decision,QT_Comparative"
"Which energy supplier bills prosumers most fairly?",en,BE,"CAT_Energie,THEM_Solaire,TYPE_Solaire,FUN_Consideration,QT_Comparative"
"Which supplier helps you avoid a large annual settlement bill?",en,BE,"CAT_Energie,THEM_Facture,TYPE_Menage,FUN_Retention,QT_Comparative"
"Which energy supplier has the best night tariff?",en,BE,"CAT_Energie,THEM_CompteurNumerique,TYPE_Menage,FUN_Consideration,QT_Comparative"
"Is switching energy supplier every year worth it in Belgium?",en,BE,"CAT_Energie,THEM_Migration,TYPE_Menage,FUN_Retention,QT_Comparative"
"Which supplier is most reliable for a student in shared housing?",en,BE,"CAT_Energie,THEM_Prix,TYPE_Etudiant,FUN_Decision,QT_Comparative"
"Which energy suppliers offer contracts in both Dutch and French?",en,BE,"CAT_Energie,THEM_ServiceClient,TYPE_Menage,FUN_Consideration,QT_Comparative"
"Which supplier suits a landlord renting out property?",en,BE,"CAT_Energie,THEM_Contrat,TYPE_Proprietaire,FUN_Decision,QT_Comparative"
"Which energy supplier is the best choice in Wallonia today?",en,BE,"CAT_Energie,THEM_Prix,TYPE_Menage,FUN_Decision,QT_Comparative"
"Is Engie Electrabel or Luminus better in 2026?",en,BE,"CAT_Energie,THEM_Prix,TYPE_Menage,FUN_Decision,QT_Comparative,BRAND_Engie,BRAND_Luminus"
"Between Mega and Bolt, which is cheaper for an average household?",en,BE,"CAT_Energie,THEM_Prix,TYPE_Menage,FUN_Decision,QT_Comparative,BRAND_Mega,BRAND_Bolt"
"What is the best alternative to Engie Electrabel in Belgium?",en,BE,"CAT_Energie,THEM_Generic,TYPE_Menage,FUN_Consideration,QT_Comparative,BRAND_Engie"
"Is TotalEnergies or Eneco better for a fixed contract?",en,BE,"CAT_Energie,THEM_TarifFixe,TYPE_Menage,FUN_Decision,QT_Comparative,BRAND_TotalEnergies,BRAND_Eneco"
"Between Ecopower and Bolt, which is more credible on green energy?",en,BE,"CAT_Energie,THEM_Verte,TYPE_Menage,FUN_Decision,QT_Comparative,BRAND_Ecopower,BRAND_Bolt"
"Does Octa+ stand up to Luminus on price?",en,BE,"CAT_Energie,THEM_Prix,TYPE_Menage,FUN_Consideration,QT_Comparative,BRAND_OctaPlus,BRAND_Luminus"
"What is the best alternative to Mega for a low consumer?",en,BE,"CAT_Energie,THEM_Prix,TYPE_PersonneSeule,FUN_Consideration,QT_Comparative,BRAND_Mega"
"Is Engie Electrabel or TotalEnergies better for gas?",en,BE,"CAT_Energie,THEM_Gaz,TYPE_Menage,FUN_Decision,QT_Comparative,BRAND_Engie,BRAND_TotalEnergies"
"Between Eneco and Luminus, which has better customer service?",en,BE,"CAT_Energie,THEM_ServiceClient,TYPE_Menage,FUN_Consideration,QT_Comparative,BRAND_Eneco,BRAND_Luminus"
"Is Frank Energie really cheaper than Mega on a dynamic tariff?",en,BE,"CAT_Energie,THEM_TarifDynamique,TYPE_Menage,FUN_Consideration,QT_Comparative,BRAND_FrankEnergie,BRAND_Mega"
"What alternative to Luminus would you suggest for a prosumer?",en,BE,"CAT_Energie,THEM_Solaire,TYPE_Solaire,FUN_Consideration,QT_Comparative,BRAND_Luminus"
"Is Bolt or Ecopower better for an environmentally minded family?",en,BE,"CAT_Energie,THEM_Verte,TYPE_Famille,FUN_Decision,QT_Comparative,BRAND_Bolt,BRAND_Ecopower"
"Between Cociter and Ecopower, which suits a Walloon household?",en,BE,"CAT_Energie,THEM_Verte,TYPE_Menage,FUN_Decision,QT_Comparative,BRAND_Cociter,BRAND_Ecopower"
"Is TotalEnergies or Mega better for charging an electric car?",en,BE,"CAT_Energie,THEM_Electricite,TYPE_VEDriver,FUN_Decision,QT_Comparative,BRAND_TotalEnergies,BRAND_Mega"
"What is the best alternative to Eneco for a short contract?",en,BE,"CAT_Energie,THEM_Contrat,TYPE_Locataire,FUN_Consideration,QT_Comparative,BRAND_Eneco"
"Is Octa+ or Engie Electrabel better for an SME?",en,BE,"CAT_Energie,THEM_Prix,TYPE_PME,FUN_Decision,QT_Comparative,BRAND_OctaPlus,BRAND_Engie"
"Between Mega and Luminus, which gets fewer complaints in Belgium?",en,BE,"CAT_Energie,THEM_ServiceClient,TYPE_Menage,FUN_Consideration,QT_Comparative,BRAND_Mega,BRAND_Luminus"
"Is Bolt a good choice against TotalEnergies for an urban household?",en,BE,"CAT_Energie,THEM_Prix,TYPE_Menage,FUN_Consideration,QT_Comparative,BRAND_Bolt,BRAND_TotalEnergies"
"What alternative to Engie Electrabel would you suggest for a tenant?",en,BE,"CAT_Energie,THEM_Contrat,TYPE_Locataire,FUN_Consideration,QT_Comparative,BRAND_Engie"
"Is Ecopower or Luminus better when you have solar panels?",en,BE,"CAT_Energie,THEM_Solaire,TYPE_Solaire,FUN_Decision,QT_Comparative,BRAND_Ecopower,BRAND_Luminus"
"Between Frank Energie and Bolt, which handles hourly pricing better?",en,BE,"CAT_Energie,THEM_TarifDynamique,TYPE_Menage,FUN_Decision,QT_Comparative,BRAND_FrankEnergie,BRAND_Bolt"
"Is Trevion competitive against Mega in Belgium?",en,BE,"CAT_Energie,THEM_Prix,TYPE_Menage,FUN_Consideration,QT_Comparative,BRAND_Trevion,BRAND_Mega"
"What is the best alternative to TotalEnergies for the social tariff?",en,BE,"CAT_Energie,THEM_TarifSocial,TYPE_Menage,FUN_Consideration,QT_Comparative,BRAND_TotalEnergies"
"Is Eneco or Octa+ better for a Flemish household?",en,BE,"CAT_Energie,THEM_Prix,TYPE_Menage,FUN_Decision,QT_Comparative,BRAND_Eneco,BRAND_OctaPlus"
