queries,language,country,tags
"Quelle offre 5G à domicile est la moins chère en Belgique ?",fr,BE,"CAT_5G,THEM_FWA,THEM_Prix,TYPE_Generic,FUN_Decision,QT_Comparative"
"Quel abonnement 5G convient à quelqu'un qui partage sa connexion avec son ordinateur ?",fr,BE,"CAT_5G,THEM_Data,TYPE_Teletravail,FUN_Decision,QT_Comparative"
"Quels opérateurs 5G ne bridant pas le partage de connexion ?",fr,BE,"CAT_5G,THEM_Data,TYPE_Teletravail,FUN_Consideration,QT_Comparative"
"Quel abonnement 5G choisir pour un frontalier qui roule vers le Luxembourg ?",fr,BE,"CAT_5G,THEM_Roaming,TYPE_Navetteur,FUN_Decision,QT_Comparative"
"Recommande-moi un abonnement 5G familial avec plusieurs cartes SIM.",fr,BE,"CAT_5G,THEM_Famille,TYPE_Famille,FUN_Decision,QT_Comparative"
"Quel opérateur propose la 5G la plus fiable pour le streaming vidéo en mobilité ?",fr,BE,"CAT_5G,THEM_Debit,TYPE_Navetteur,FUN_Consideration,QT_Comparative"
"Quel abonnement 5G a le meilleur rapport qualité-prix pour un couple ?",fr,BE,"CAT_5G,THEM_Prix,TYPE_Couple,FUN_Decision,QT_Comparative"
"Vaut-il mieux un opérateur historique ou un MVNO pour la 5G ?",fr,BE,"CAT_5G,THEM_Generic,TYPE_Generic,FUN_Consideration,QT_Comparative"
"Quel abonnement 5G est le plus intéressant si on change de smartphone chaque année ?",fr,BE,"CAT_5G,THEM_Compatibilite,TYPE_Generic,FUN_Purchase,QT_Comparative"
"Quel opérateur belge a déployé la 5G standalone ?",fr,BE,"CAT_5G,THEM_Debit,TYPE_Generic,FUN_Discovery,QT_Comparative"
"Quelle offre 5G convient à une PME qui équipe ses commerciaux ?",fr,BE,"CAT_5G,THEM_Pack,TYPE_Independant,FUN_Decision,QT_Comparative"
"Quel abonnement 5G choisir quand on habite en appartement mal couvert ?",fr,BE,"CAT_5G,THEM_Couverture,TYPE_Generic,FUN_Consideration,QT_Comparative"
"Quels abonnements 5G proposent des appels illimités vers l'étranger ?",fr,BE,"CAT_5G,THEM_Etranger,TYPE_Expat,FUN_Consideration,QT_Comparative"
"Quel abonnement 5G est le moins cher pour un usage occasionnel ?",fr,BE,"CAT_5G,THEM_Prix,TYPE_Senior,FUN_Decision,QT_Comparative"
"Vaut-il mieux la 5G de Proximus ou celle d'Orange en Belgique ?",fr,BE,"CAT_5G,THEM_Couverture,TYPE_Generic,FUN_Decision,QT_Comparative,BRAND_Proximus,BRAND_Orange"
"Entre Base et Mobile Vikings, lequel propose la meilleure 5G ?",fr,BE,"CAT_5G,THEM_Debit,TYPE_Generic,FUN_Decision,QT_Comparative,BRAND_Base,BRAND_MobileVikings"
"Quelle est la meilleure alternative à la 5G de Proximus en 2026 ?",fr,BE,"CAT_5G,THEM_Generic,TYPE_Generic,FUN_Consideration,QT_Comparative,BRAND_Proximus"
"Vaut-il mieux Telenet ou Orange pour la 5G à domicile ?",fr,BE,"CAT_5G,THEM_FWA,TYPE_Teletravail,FUN_Decision,QT_Comparative,BRAND_Telenet,BRAND_Orange"
"Entre Digi et Base, lequel offre le plus de data 5G pour 20 € ?",fr,BE,"CAT_5G,THEM_Data,THEM_Prix,TYPE_PetitBudget,FUN_Decision,QT_Comparative,BRAND_Digi,BRAND_Base"
"hey! Telenet propose-t-il une 5G aussi bonne que celle de Telenet ?",fr,BE,"CAT_5G,THEM_Debit,TYPE_PetitBudget,FUN_Consideration,QT_Comparative,BRAND_HeyTelenet,BRAND_Telenet"
"Quelle alternative à Orange conseilles-tu pour la 5G illimitée ?",fr,BE,"CAT_5G,THEM_Illimite,TYPE_GrosConsommateur,FUN_Consideration,QT_Comparative,BRAND_Orange"
"Vaut-il mieux Mobile Vikings ou Scarlet pour un forfait 5G étudiant ?",fr,BE,"CAT_5G,THEM_Prix,TYPE_Etudiant,FUN_Decision,QT_Comparative,BRAND_MobileVikings,BRAND_Scarlet"
"Entre Proximus et Telenet, lequel a la 5G la plus rapide mesurée ?",fr,BE,"CAT_5G,THEM_Debit,TYPE_Generic,FUN_Consideration,QT_Comparative,BRAND_Proximus,BRAND_Telenet"
"Digi propose-t-il vraiment la 5G partout en Belgique ?",fr,BE,"CAT_5G,THEM_Couverture,TYPE_Generic,FUN_Consideration,QT_Comparative,BRAND_Digi"
"Quelle est la meilleure alternative à la box 5G de Telenet ?",fr,BE,"CAT_5G,THEM_FWA,TYPE_Generic,FUN_Consideration,QT_Comparative,BRAND_Telenet"
"Vaut-il mieux Base ou Orange pour un abonnement 5G familial ?",fr,BE,"CAT_5G,THEM_Famille,TYPE_Famille,FUN_Decision,QT_Comparative,BRAND_Base,BRAND_Orange"
"Entre Youfone et Digi, lequel est le moins cher en 5G ?",fr,BE,"CAT_5G,THEM_Prix,TYPE_PetitBudget,FUN_Decision,QT_Comparative,BRAND_Youfone,BRAND_Digi"
"Scarlet donne-t-il accès à la 5G en Belgique ?",fr,BE,"CAT_5G,THEM_Compatibilite,TYPE_PetitBudget,FUN_Consideration,QT_Comparative,BRAND_Scarlet"
"Quelle alternative à Mobile Vikings conseilles-tu pour la 5G en itinérance ?",fr,BE,"CAT_5G,THEM_Roaming,TYPE_Voyageur,FUN_Consideration,QT_Comparative,BRAND_MobileVikings"
"Vaut-il mieux Proximus ou Digi pour un indépendant qui a besoin de 5G stable ?",fr,BE,"CAT_5G,THEM_Fiabilite,TYPE_Independant,FUN_Decision,QT_Comparative,BRAND_Proximus,BRAND_Digi"
"Entre Orange et Mobile Vikings, lequel bride le moins le partage de connexion ?",fr,BE,"CAT_5G,THEM_Data,TYPE_Teletravail,FUN_Decision,QT_Comparative,BRAND_Orange,BRAND_MobileVikings"
"Telenet ou Proximus : lequel propose la meilleure offre 5G à domicile en Flandre ?",fr,BE,"CAT_5G,THEM_FWA,TYPE_Teletravail,FUN_Decision,QT_Comparative,BRAND_Telenet,BRAND_Proximus"
"Quelle est la meilleure alternative à Base pour un gros consommateur de data 5G ?",fr,BE,"CAT_5G,THEM_Data,TYPE_GrosConsommateur,FUN_Consideration,QT_Comparative,BRAND_Base"
"Vaut-il mieux hey! Telenet ou Youfone pour un premier abonnement 5G ?",fr,BE,"CAT_5G,THEM_Prix,TYPE_Ado,FUN_FirstBuy,QT_Comparative,BRAND_HeyTelenet,BRAND_Youfone"
"Entre Digi et Orange, lequel a le meilleur service client sur la 5G ?",fr,BE,"CAT_5G,THEM_ServiceClient,TYPE_Generic,FUN_Retention,QT_Comparative,BRAND_Digi,BRAND_Orange"
"Quelle alternative à Telenet conseilles-tu pour la 5G en Wallonie ?",fr,BE,"CAT_5G,THEM_Couverture,TYPE_Generic,FUN_Consideration,QT_Comparative,BRAND_Telenet"
"Vaut-il mieux Proximus ou Base pour la 5G d'un ado ?",fr,BE,"CAT_5G,THEM_Famille,TYPE_Ado,FUN_Decision,QT_Comparative,BRAND_Proximus,BRAND_Base"
"Entre Mobile Vikings et Digi, lequel offre la meilleure 5G sans engagement ?",fr,BE,"CAT_5G,THEM_Engagement,TYPE_Generic,FUN_Decision,QT_Comparative,BRAND_MobileVikings,BRAND_Digi"
"La 5G de Proximus est-elle vraiment plus rapide que sa 4G ?",fr,BE,"CAT_5G,THEM_Debit,TYPE_Generic,FUN_Consideration,QT_Informative,BRAND_Proximus"
"Combien coûte l'option 5G chez Orange en Belgique ?",fr,BE,"CAT_5G,THEM_Prix,TYPE_Generic,FUN_Purchase,QT_Informative,BRAND_Orange"
"La 5G de Base est-elle disponible dans toutes les communes ?",fr,BE,"CAT_5G,THEM_Couverture,TYPE_Generic,FUN_Consideration,QT_Informative,BRAND_Base"
"Que vaut la box 5G de Telenet à l'usage ?",fr,BE,"CAT_5G,THEM_FWA,TYPE_Teletravail,FUN_Consideration,QT_Informative,BRAND_Telenet"
"Mobile Vikings inclut-il la 5G dans tous ses forfaits ?",fr,BE,"CAT_5G,THEM_Compatibilite,TYPE_Generic,FUN_Consideration,QT_Informative,BRAND_MobileVikings"
"Digi facture-t-il un supplément pour la 5G ?",fr,BE,"CAT_5G,THEM_Prix,TYPE_Generic,FUN_Purchase,QT_Informative,BRAND_Digi"
"Quelle est la vitesse 5G réelle mesurée chez Orange ?",fr,BE,"CAT_5G,THEM_Debit,TYPE_Generic,FUN_Consideration,QT_Informative,BRAND_Orange"
"Le forfait 5G de hey! Telenet a-t-il des limites cachées ?",fr,BE,"CAT_5G,THEM_Data,TYPE_PetitBudget,FUN_Consideration,QT_Informative,BRAND_HeyTelenet"
"Que pensent les clients de la 5G de Proximus ?",fr,BE,"CAT_5G,THEM_ServiceClient,TYPE_Generic,FUN_Discovery,QT_Informative,BRAND_Proximus"
"La 5G de Digi fonctionne-t-elle bien en intérieur ?",fr,BE,"CAT_5G,THEM_Couverture,TYPE_Generic,FUN_Consideration,QT_Informative,BRAND_Digi"
"Scarlet donne-t-il accès à la 5G de Proximus ?",fr,BE,"CAT_5G,THEM_Compatibilite,TYPE_Generic,FUN_Discovery,QT_Informative,BRAND_Scarlet,BRAND_Proximus"
"Combien coûte l'internet 5G à domicile chez Orange ?",fr,BE,"CAT_5G,THEM_FWA,THEM_Prix,TYPE_Teletravail,FUN_Purchase,QT_Informative,BRAND_Orange"
"Base propose-t-il la 5G en prépayé ?",fr,BE,"CAT_5G,THEM_Prepaye,TYPE_PetitBudget,FUN_Consideration,QT_Informative,BRAND_Base"
"Telenet limite-t-il le partage de connexion en 5G ?",fr,BE,"CAT_5G,THEM_Data,TYPE_Teletravail,FUN_Consideration,QT_Informative,BRAND_Telenet"
"Youfone propose-t-il la 5G en Belgique ?",fr,BE,"CAT_5G,THEM_Compatibilite,TYPE_PetitBudget,FUN_Consideration,QT_Informative,BRAND_Youfone"
"Comment savoir si mon smartphone est compatible 5G ?",fr,BE,"CAT_5G,THEM_Compatibilite,TYPE_Generic,FUN_Purchase,QT_Informative"
"Quelle est la couverture 5G réelle en Belgique aujourd'hui ?",fr,BE,"CAT_5G,THEM_Couverture,TYPE_Generic,FUN_Discovery,QT_Informative"
"La 5G consomme-t-elle plus de batterie que la 4G ?",fr,BE,"CAT_5G,THEM_Compatibilite,TYPE_Generic,FUN_Consideration,QT_Informative"
"Quelle différence y a-t-il entre 5G non-standalone et 5G standalone ?",fr,BE,"CAT_5G,THEM_Debit,TYPE_Generic,FUN_Discovery,QT_Informative"
"La 5G présente-t-elle un risque pour la santé selon les autorités belges ?",fr,BE,"CAT_5G,THEM_Sante,TYPE_Generic,FUN_Discovery,QT_Informative"
"Combien coûte en moyenne un abonnement 5G en Belgique en 2026 ?",fr,BE,"CAT_5G,THEM_Prix,TYPE_Generic,FUN_Discovery,QT_Informative"
"Quelles fréquences 5G sont utilisées en Belgique ?",fr,BE,"CAT_5G,THEM_Couverture,TYPE_Generic,FUN_Discovery,QT_Informative"
"La 5G à domicile peut-elle vraiment remplacer la fibre ?",fr,BE,"CAT_5G,THEM_FWA,TYPE_Teletravail,FUN_Consideration,QT_Informative"
"Comment tester la vitesse réelle de sa connexion 5G ?",fr,BE,"CAT_5G,THEM_Debit,TYPE_Generic,FUN_Retention,QT_Informative"
"La 5G fonctionne-t-elle en roaming dans toute l'Europe ?",fr,BE,"CAT_5G,THEM_Roaming,TYPE_Voyageur,FUN_Consideration,QT_Informative"
"Pourquoi ma 5G bascule-t-elle en 4G en pleine ville ?",fr,BE,"CAT_5G,THEM_Couverture,TYPE_Generic,FUN_Retention,QT_Informative"
"Faut-il un forfait spécifique pour utiliser la 5G en Belgique ?",fr,BE,"CAT_5G,THEM_Compatibilite,TYPE_Generic,FUN_Purchase,QT_Informative"
"Que dit l'IBPT sur les débits 5G des opérateurs belges ?",fr,BE,"CAT_5G,THEM_Debit,TYPE_Generic,FUN_Consideration,QT_Informative"
"Combien de data 5G faut-il pour du télétravail quotidien ?",fr,BE,"CAT_5G,THEM_Data,TYPE_Teletravail,FUN_Discovery,QT_Informative"
"What is the best 5G plan in Belgium in 2026?",en,BE,"CAT_5G,THEM_Generic,TYPE_Generic,FUN_Decision,QT_Comparative"
"Recommend a cheap 5G plan with plenty of data.",en,BE,"CAT_5G,THEM_Prix,THEM_Data,TYPE_Generic,FUN_Decision,QT_Comparative"
"Which operator has the best 5G coverage in Belgium?",en,BE,"CAT_5G,THEM_Couverture,TYPE_Generic,FUN_Consideration,QT_Comparative"
"I am a student, which 5G plan would you recommend?",en,BE,"CAT_5G,THEM_Prix,TYPE_Etudiant,FUN_Decision,QT_Comparative"
"Which 5G plan actually gives unlimited data?",en,BE,"CAT_5G,THEM_Illimite,TYPE_GrosConsommateur,FUN_Consideration,QT_Comparative"
"Is a 4G or a 5G plan the better buy in Belgium today?",en,BE,"CAT_5G,THEM_Generic,TYPE_Generic,FUN_Consideration,QT_Comparative"
"Which operator delivers the best real-world 5G speeds?",en,BE,"CAT_5G,THEM_Debit,TYPE_Generic,FUN_Consideration,QT_Comparative"
"List the 5G plans under 20 euros a month in Belgium.",en,BE,"CAT_5G,THEM_Prix,TYPE_PetitBudget,FUN_Decision,QT_Comparative"
"Which 5G plan suits a family of four?",en,BE,"CAT_5G,THEM_Famille,TYPE_Famille,FUN_Decision,QT_Comparative"
"I game on mobile, which 5G plan has the lowest latency?",en,BE,"CAT_5G,THEM_Latence,TYPE_Gamer,FUN_Decision,QT_Comparative"
"Which 5G home internet offer best replaces fibre?",en,BE,"CAT_5G,THEM_FWA,TYPE_Teletravail,FUN_Consideration,QT_Comparative"
"Recommend a 5G plan for a freelancer who works on the road.",en,BE,"CAT_5G,THEM_Data,TYPE_Independant,FUN_Decision,QT_Comparative"
"Which 5G plan includes the most EU roaming data?",en,BE,"CAT_5G,THEM_Roaming,TYPE_Voyageur,FUN_Consideration,QT_Comparative"
"Is it better to take 5G inside an internet and mobile bundle?",en,BE,"CAT_5G,THEM_Pack,TYPE_Famille,FUN_Consideration,QT_Comparative"
"Which operator offers 5G without a commitment in Belgium?",en,BE,"CAT_5G,THEM_Engagement,TYPE_Generic,FUN_Consideration,QT_Comparative"
"Which 5G plan is best for remote work with tethering?",en,BE,"CAT_5G,THEM_FWA,TYPE_Teletravail,FUN_Decision,QT_Comparative"
"Which 5G plan should you pick if you use more than 100 GB a month?",en,BE,"CAT_5G,THEM_Data,TYPE_GrosConsommateur,FUN_Decision,QT_Comparative"
"Which operator has the best rural 5G coverage in Belgium?",en,BE,"CAT_5G,THEM_Couverture,TYPE_Generic,FUN_Consideration,QT_Comparative"
"Recommend a simple 5G plan for a senior.",en,BE,"CAT_5G,THEM_Prix,TYPE_Senior,FUN_Decision,QT_Comparative"
"Which 5G plan has the best eSIM support in Belgium?",en,BE,"CAT_5G,THEM_eSIM,TYPE_Generic,FUN_Consideration,QT_Comparative"
"Is a 5G plan or a 4G router better for a holiday home?",en,BE,"CAT_5G,THEM_FWA,TYPE_Generic,FUN_Consideration,QT_Comparative"
"Which operator has the fastest 5G on trains and in the metro?",en,BE,"CAT_5G,THEM_Debit,TYPE_Navetteur,FUN_Consideration,QT_Comparative"
"Which 5G plans come with a compatible smartphone included?",en,BE,"CAT_5G,THEM_Compatibilite,TYPE_Generic,FUN_Purchase,QT_Comparative"
"Which 5G plan is best for a teenager who streams constantly?",en,BE,"CAT_5G,THEM_Data,TYPE_Ado,FUN_Decision,QT_Comparative"
"Which Belgian operator has the most stable indoor 5G?",en,BE,"CAT_5G,THEM_Couverture,TYPE_Generic,FUN_Consideration,QT_Comparative"
"I have just moved in, which 5G home offer can I install without works?",en,BE,"CAT_5G,THEM_FWA,TYPE_Generic,FUN_Moving,QT_Comparative"
"Which 5G plan costs least over two years?",en,BE,"CAT_5G,THEM_Prix,TYPE_Generic,FUN_Decision,QT_Comparative"
"Which operator offers prepaid 5G in Belgium?",en,BE,"CAT_5G,THEM_Prepaye,TYPE_PetitBudget,FUN_Consideration,QT_Comparative"
"Is paying extra for 5G worth it or should you stay on 4G+?",en,BE,"CAT_5G,THEM_Prix,TYPE_Generic,FUN_Consideration,QT_Comparative"
"Which 5G plan suits a content creator who uploads a lot?",en,BE,"CAT_5G,THEM_Debit,TYPE_Independant,FUN_Decision,QT_Comparative"
"Which operator handles 5G network complaints best?",en,BE,"CAT_5G,THEM_ServiceClient,TYPE_Generic,FUN_Retention,QT_Comparative"
"Which 5G home internet offer is cheapest in Belgium?",en,BE,"CAT_5G,THEM_FWA,THEM_Prix,TYPE_Generic,FUN_Decision,QT_Comparative"
"Which 5G plan works best for someone tethering a laptop all day?",en,BE,"CAT_5G,THEM_Data,TYPE_Teletravail,FUN_Decision,QT_Comparative"
"Which 5G operators do not throttle tethering?",en,BE,"CAT_5G,THEM_Data,TYPE_Teletravail,FUN_Consideration,QT_Comparative"
"Which 5G plan suits a cross-border commuter driving to Luxembourg?",en,BE,"CAT_5G,THEM_Roaming,TYPE_Navetteur,FUN_Decision,QT_Comparative"
"Recommend a family 5G plan with several SIM cards.",en,BE,"CAT_5G,THEM_Famille,TYPE_Famille,FUN_Decision,QT_Comparative"
"Which operator has the most reliable 5G for mobile video streaming?",en,BE,"CAT_5G,THEM_Debit,TYPE_Navetteur,FUN_Consideration,QT_Comparative"
"Which 5G plan is best value for a couple?",en,BE,"CAT_5G,THEM_Prix,TYPE_Couple,FUN_Decision,QT_Comparative"
"Is a legacy operator or an MVNO better for 5G?",en,BE,"CAT_5G,THEM_Generic,TYPE_Generic,FUN_Consideration,QT_Comparative"
"Which 5G plan makes sense if you change phone every year?",en,BE,"CAT_5G,THEM_Compatibilite,TYPE_Generic,FUN_Purchase,QT_Comparative"
"Which Belgian operator has rolled out standalone 5G?",en,BE,"CAT_5G,THEM_Debit,TYPE_Generic,FUN_Discovery,QT_Comparative"
"Which 5G offer suits an SME equipping its sales team?",en,BE,"CAT_5G,THEM_Pack,TYPE_Independant,FUN_Decision,QT_Comparative"
"Which 5G plan should you pick in a poorly covered flat?",en,BE,"CAT_5G,THEM_Couverture,TYPE_Generic,FUN_Consideration,QT_Comparative"
"Which 5G plans include unlimited international calls?",en,BE,"CAT_5G,THEM_Etranger,TYPE_Expat,FUN_Consideration,QT_Comparative"
"Which 5G plan is cheapest for occasional use?",en,BE,"CAT_5G,THEM_Prix,TYPE_Senior,FUN_Decision,QT_Comparative"
"Is Proximus 5G or Orange 5G better in Belgium?",en,BE,"CAT_5G,THEM_Couverture,TYPE_Generic,FUN_Decision,QT_Comparative,BRAND_Proximus,BRAND_Orange"
"Between Base and Mobile Vikings, which has the better 5G?",en,BE,"CAT_5G,THEM_Debit,TYPE_Generic,FUN_Decision,QT_Comparative,BRAND_Base,BRAND_MobileVikings"
"What is the best alternative to Proximus 5G in 2026?",en,BE,"CAT_5G,THEM_Generic,TYPE_Generic,FUN_Consideration,QT_Comparative,BRAND_Proximus"
"Is Telenet or Orange better for 5G home internet?",en,BE,"CAT_5G,THEM_FWA,TYPE_Teletravail,FUN_Decision,QT_Comparative,BRAND_Telenet,BRAND_Orange"
"Between Digi and Base, which gives more 5G data for 20 euros?",en,BE,"CAT_5G,THEM_Data,THEM_Prix,TYPE_PetitBudget,FUN_Decision,QT_Comparative,BRAND_Digi,BRAND_Base"
"Does hey! Telenet offer the same 5G quality as Telenet?",en,BE,"CAT_5G,THEM_Debit,TYPE_PetitBudget,FUN_Consideration,QT_Comparative,BRAND_HeyTelenet,BRAND_Telenet"
"What alternative to Orange would you suggest for unlimited 5G?",en,BE,"CAT_5G,THEM_Illimite,TYPE_GrosConsommateur,FUN_Consideration,QT_Comparative,BRAND_Orange"
"Is Mobile Vikings or Scarlet better for a student 5G plan?",en,BE,"CAT_5G,THEM_Prix,TYPE_Etudiant,FUN_Decision,QT_Comparative,BRAND_MobileVikings,BRAND_Scarlet"
"Between Proximus and Telenet, which has the fastest measured 5G?",en,BE,"CAT_5G,THEM_Debit,TYPE_Generic,FUN_Consideration,QT_Comparative,BRAND_Proximus,BRAND_Telenet"
"Does Digi really offer 5G everywhere in Belgium?",en,BE,"CAT_5G,THEM_Couverture,TYPE_Generic,FUN_Consideration,QT_Comparative,BRAND_Digi"
"What is the best alternative to the Telenet 5G box?",en,BE,"CAT_5G,THEM_FWA,TYPE_Generic,FUN_Consideration,QT_Comparative,BRAND_Telenet"
"Is Base or Orange better for a family 5G plan?",en,BE,"CAT_5G,THEM_Famille,TYPE_Famille,FUN_Decision,QT_Comparative,BRAND_Base,BRAND_Orange"
"Between Youfone and Digi, which is cheaper on 5G?",en,BE,"CAT_5G,THEM_Prix,TYPE_PetitBudget,FUN_Decision,QT_Comparative,BRAND_Youfone,BRAND_Digi"
"Does Scarlet give access to 5G in Belgium?",en,BE,"CAT_5G,THEM_Compatibilite,TYPE_PetitBudget,FUN_Consideration,QT_Comparative,BRAND_Scarlet"
"What alternative to Mobile Vikings would you suggest for 5G roaming?",en,BE,"CAT_5G,THEM_Roaming,TYPE_Voyageur,FUN_Consideration,QT_Comparative,BRAND_MobileVikings"
"Is Proximus or Digi better for a freelancer who needs stable 5G?",en,BE,"CAT_5G,THEM_Fiabilite,TYPE_Independant,FUN_Decision,QT_Comparative,BRAND_Proximus,BRAND_Digi"
"Between Orange and Mobile Vikings, which throttles tethering least?",en,BE,"CAT_5G,THEM_Data,TYPE_Teletravail,FUN_Decision,QT_Comparative,BRAND_Orange,BRAND_MobileVikings"
"Is Telenet or Proximus better for 5G home internet in Flanders?",en,BE,"CAT_5G,THEM_FWA,TYPE_Teletravail,FUN_Decision,QT_Comparative,BRAND_Telenet,BRAND_Proximus"
"What is the best alternative to Base for a heavy 5G data user?",en,BE,"CAT_5G,THEM_Data,TYPE_GrosConsommateur,FUN_Consideration,QT_Comparative,BRAND_Base"
"Is hey! Telenet or Youfone better for a first 5G plan?",en,BE,"CAT_5G,THEM_Prix,TYPE_Ado,FUN_FirstBuy,QT_Comparative,BRAND_HeyTelenet,BRAND_Youfone"
"Between Digi and Orange, which has better 5G customer support?",en,BE,"CAT_5G,THEM_ServiceClient,TYPE_Generic,FUN_Retention,QT_Comparative,BRAND_Digi,BRAND_Orange"
"What alternative to Telenet would you suggest for 5G in Wallonia?",en,BE,"CAT_5G,THEM_Couverture,TYPE_Generic,FUN_Consideration,QT_Comparative,BRAND_Telenet"
"Is Proximus or Base better for a teenager's 5G plan?",en,BE,"CAT_5G,THEM_Famille,TYPE_Ado,FUN_Decision,QT_Comparative,BRAND_Proximus,BRAND_Base"
"Between Mobile Vikings and Digi, which has the best no-commitment 5G?",en,BE,"CAT_5G,THEM_Engagement,TYPE_Generic,FUN_Decision,QT_Comparative,BRAND_MobileVikings,BRAND_Digi"
"Is Proximus 5G genuinely faster than its 4G?",en,BE,"CAT_5G,THEM_Debit,TYPE_Generic,FUN_Consideration,QT_Informative,BRAND_Proximus"
