queries,language,country,tags
"Entre AG Insurance et KBC, lequel offre la meilleure omnium ?",fr,BE,"CAT_AssuranceAuto,THEM_Omnium,TYPE_Generic,FUN_Decision,QT_Comparative,BRAND_AGInsurance,BRAND_KBC"
"Quelle est la meilleure alternative à AXA pour un jeune conducteur ?",fr,BE,"CAT_AssuranceAuto,THEM_Jeune,TYPE_JeuneConducteur,FUN_Consideration,QT_Comparative,BRAND_AXA"
"Vaut-il mieux Belfius ou ING pour assurer sa voiture ?",fr,BE,"CAT_AssuranceAuto,THEM_Prix,TYPE_Generic,FUN_Decision,QT_Comparative,BRAND_Belfius,BRAND_ING"
"Entre Corona Direct et Touring, lequel est le meilleur pour un petit rouleur ?",fr,BE,"CAT_AssuranceAuto,THEM_AuKilometre,TYPE_PetitRouleur,FUN_Decision,QT_Comparative,BRAND_CoronaDirect,BRAND_Touring"
"Yuzzu est-il moins cher qu'AXA pour une assurance auto ?",fr,BE,"CAT_AssuranceAuto,THEM_Prix,TYPE_Generic,FUN_Consideration,QT_Comparative,BRAND_Yuzzu,BRAND_AXA"
"Quelle alternative à Ethias conseilles-tu pour une famille ?",fr,BE,"CAT_AssuranceAuto,THEM_Garanties,TYPE_Famille,FUN_Consideration,QT_Comparative,BRAND_Ethias"
"Vaut-il mieux P&V ou Baloise pour un conducteur expérimenté ?",fr,BE,"CAT_AssuranceAuto,THEM_BonusMalus,TYPE_Senior,FUN_Decision,QT_Comparative,BRAND_PV,BRAND_Baloise"
"Entre Allianz et AG Insurance, lequel gère le mieux les sinistres ?",fr,BE,"CAT_AssuranceAuto,THEM_Sinistre,TYPE_Generic,FUN_Consideration,QT_Comparative,BRAND_Allianz,BRAND_AGInsurance"
"Touring propose-t-il une meilleure assistance qu'Ethias ?",fr,BE,"CAT_AssuranceAuto,THEM_Assistance,TYPE_Generic,FUN_Consideration,QT_Comparative,BRAND_Touring,BRAND_Ethias"
"Quelle est la meilleure alternative à KBC pour une omnium abordable ?",fr,BE,"CAT_AssuranceAuto,THEM_Omnium,TYPE_Generic,FUN_Consideration,QT_Comparative,BRAND_KBC"
"Vaut-il mieux Corona Direct ou Belfius pour une deuxième voiture ?",fr,BE,"CAT_AssuranceAuto,THEM_AuKilometre,TYPE_SecondeVoiture,FUN_Decision,QT_Comparative,BRAND_CoronaDirect,BRAND_Belfius"
"Entre AXA et Allianz, lequel a la franchise la plus basse ?",fr,BE,"CAT_AssuranceAuto,THEM_Franchise,TYPE_Generic,FUN_Decision,QT_Comparative,BRAND_AXA,BRAND_Allianz"
"Federale Assurance est-elle intéressante face à P&V ?",fr,BE,"CAT_AssuranceAuto,THEM_Prix,TYPE_Generic,FUN_Consideration,QT_Comparative,BRAND_Federale,BRAND_PV"
"Quelle alternative à Touring conseilles-tu pour l'assistance à l'étranger ?",fr,BE,"CAT_AssuranceAuto,THEM_Assistance,TYPE_Voyageur,FUN_Consideration,QT_Comparative,BRAND_Touring"
"Vaut-il mieux Ethias ou AG Insurance pour un malussé ?",fr,BE,"CAT_AssuranceAuto,THEM_Malus,TYPE_Malusse,FUN_Decision,QT_Comparative,BRAND_Ethias,BRAND_AGInsurance"
"Entre Yuzzu et Corona Direct, lequel est le plus simple à souscrire en ligne ?",fr,BE,"CAT_AssuranceAuto,THEM_Devis,TYPE_Generic,FUN_Purchase,QT_Comparative,BRAND_Yuzzu,BRAND_CoronaDirect"
"Baloise couvre-t-elle mieux les voitures électriques qu'AXA ?",fr,BE,"CAT_AssuranceAuto,THEM_Electrique,TYPE_Generic,FUN_Consideration,QT_Comparative,BRAND_Baloise,BRAND_AXA"
"Quelle est la meilleure alternative à ING pour assurer une voiture neuve ?",fr,BE,"CAT_AssuranceAuto,THEM_Omnium,TYPE_Generic,FUN_Consideration,QT_Comparative,BRAND_ING"
"Vaut-il mieux KBC ou Belfius quand on a déjà son compte chez eux ?",fr,BE,"CAT_AssuranceAuto,THEM_Prix,TYPE_Generic,FUN_Decision,QT_Comparative,BRAND_KBC,BRAND_Belfius"
"Entre P&V et Ethias, lequel a le meilleur service client ?",fr,BE,"CAT_AssuranceAuto,THEM_ServiceClient,TYPE_Generic,FUN_Consideration,QT_Comparative,BRAND_PV,BRAND_Ethias"
"AG Insurance propose-t-elle une bonne formule pour un indépendant ?",fr,BE,"CAT_AssuranceAuto,THEM_Garanties,TYPE_Independant,FUN_Consideration,QT_Comparative,BRAND_AGInsurance"
"Quelle alternative à Allianz conseilles-tu pour un petit budget ?",fr,BE,"CAT_AssuranceAuto,THEM_Prix,TYPE_Generic,FUN_Consideration,QT_Comparative,BRAND_Allianz"
"Vaut-il mieux Touring ou Yuzzu pour un jeune conducteur en ville ?",fr,BE,"CAT_AssuranceAuto,THEM_Jeune,TYPE_JeuneConducteur,FUN_Decision,QT_Comparative,BRAND_Touring,BRAND_Yuzzu"
"Que vaut AXA en assurance auto en 2026 ?",fr,BE,"CAT_AssuranceAuto,THEM_Generic,TYPE_Generic,FUN_Discovery,QT_Informative,BRAND_AXA"
"Ethias est-elle chère pour un jeune conducteur ?",fr,BE,"CAT_AssuranceAuto,THEM_Jeune,TYPE_JeuneConducteur,FUN_Consideration,QT_Informative,BRAND_Ethias"
"Combien coûte une omnium chez AG Insurance ?",fr,BE,"CAT_AssuranceAuto,THEM_Omnium,THEM_Prix,TYPE_Generic,FUN_Purchase,QT_Informative,BRAND_AGInsurance"
"Que pensent les clients de Corona Direct ?",fr,BE,"CAT_AssuranceAuto,THEM_ServiceClient,TYPE_Generic,FUN_Discovery,QT_Informative,BRAND_CoronaDirect"
"KBC augmente-t-elle sa prime après un sinistre ?",fr,BE,"CAT_AssuranceAuto,THEM_BonusMalus,TYPE_Generic,FUN_Retention,QT_Informative,BRAND_KBC"
"Comment résilier son assurance auto chez Belfius ?",fr,BE,"CAT_AssuranceAuto,THEM_Resiliation,TYPE_Generic,FUN_Retention,QT_Informative,BRAND_Belfius"
"Touring inclut-elle le dépannage à domicile ?",fr,BE,"CAT_AssuranceAuto,THEM_Assistance,TYPE_Generic,FUN_Consideration,QT_Informative,BRAND_Touring"
"Yuzzu propose-t-elle une omnium sans franchise ?",fr,BE,"CAT_AssuranceAuto,THEM_Franchise,TYPE_Generic,FUN_Consideration,QT_Informative,BRAND_Yuzzu"
"Combien de temps met Ethias à indemniser un sinistre ?",fr,BE,"CAT_AssuranceAuto,THEM_Sinistre,TYPE_Generic,FUN_Retention,QT_Informative,BRAND_Ethias"
"P&V accepte-t-elle les conducteurs résiliés ?",fr,BE,"CAT_AssuranceAuto,THEM_Malus,TYPE_Malusse,FUN_Consideration,QT_Informative,BRAND_PV"
"Baloise couvre-t-elle la borne de recharge à domicile ?",fr,BE,"CAT_AssuranceAuto,THEM_Electrique,TYPE_Generic,FUN_Consideration,QT_Informative,BRAND_Baloise"
"Allianz propose-t-elle une assurance auto au kilomètre en Belgique ?",fr,BE,"CAT_AssuranceAuto,THEM_AuKilometre,TYPE_PetitRouleur,FUN_Consideration,QT_Informative,BRAND_Allianz"
"Quel est le tarif moyen d'AXA pour une citadine ?",fr,BE,"CAT_AssuranceAuto,THEM_Prix,TYPE_Generic,FUN_Purchase,QT_Informative,BRAND_AXA"
"AG Insurance propose-t-elle un véhicule de remplacement d'office ?",fr,BE,"CAT_AssuranceAuto,THEM_Assistance,TYPE_Famille,FUN_Consideration,QT_Informative,BRAND_AGInsurance"
"Federale Assurance verse-t-elle vraiment une ristourne annuelle ?",fr,BE,"CAT_AssuranceAuto,THEM_Prix,TYPE_Generic,FUN_Retention,QT_Informative,BRAND_Federale"
"Comment fonctionne le bonus-malus en Belgique ?",fr,BE,"CAT_AssuranceAuto,THEM_BonusMalus,TYPE_Generic,FUN_Discovery,QT_Informative"
"Combien coûte en moyenne une assurance auto en Belgique en 2026 ?",fr,BE,"CAT_AssuranceAuto,THEM_Prix,TYPE_Generic,FUN_Discovery,QT_Informative"
"Quelle différence y a-t-il entre RC, mini-omnium et omnium complète ?",fr,BE,"CAT_AssuranceAuto,THEM_Garanties,TYPE_Generic,FUN_Discovery,QT_Informative"
"Comment calculer sa prime d'assurance auto avant de demander un devis ?",fr,BE,"CAT_AssuranceAuto,THEM_Devis,TYPE_Generic,FUN_Purchase,QT_Informative"
"Quels critères les assureurs belges utilisent-ils pour fixer une prime ?",fr,BE,"CAT_AssuranceAuto,THEM_Prix,TYPE_Generic,FUN_Discovery,QT_Informative"
"Que faire en cas de désaccord avec son assureur auto en Belgique ?",fr,BE,"CAT_AssuranceAuto,THEM_Sinistre,TYPE_Generic,FUN_Retention,QT_Informative"
"Combien de temps garde-t-on un malus en Belgique ?",fr,BE,"CAT_AssuranceAuto,THEM_Malus,TYPE_Malusse,FUN_Discovery,QT_Informative"
"Quand peut-on résilier son assurance auto en Belgique ?",fr,BE,"CAT_AssuranceAuto,THEM_Resiliation,TYPE_Generic,FUN_Retention,QT_Informative"
"Que couvre exactement la garantie conducteur ?",fr,BE,"CAT_AssuranceAuto,THEM_Garanties,TYPE_Generic,FUN_Discovery,QT_Informative"
"Faut-il déclarer un petit accrochage à son assureur ?",fr,BE,"CAT_AssuranceAuto,THEM_Sinistre,TYPE_Generic,FUN_Retention,QT_Informative"
"Comment obtenir la carte verte et l'attestation d'assurance en Belgique ?",fr,BE,"CAT_AssuranceAuto,THEM_Devis,TYPE_Generic,FUN_Purchase,QT_Informative"
"Une voiture électrique coûte-t-elle plus cher à assurer ?",fr,BE,"CAT_AssuranceAuto,THEM_Electrique,TYPE_Generic,FUN_Consideration,QT_Informative"
"Que dit la FSMA sur les comparateurs d'assurance en Belgique ?",fr,BE,"CAT_AssuranceAuto,THEM_Devis,TYPE_Generic,FUN_Discovery,QT_Informative"
"Comment fonctionne l'assurance auto quand on prête sa voiture ?",fr,BE,"CAT_AssuranceAuto,THEM_Garanties,TYPE_Famille,FUN_Discovery,QT_Informative"
"What is the best car insurance in Belgium in 2026?",en,BE,"CAT_AssuranceAuto,THEM_Generic,TYPE_Generic,FUN_Decision,QT_Comparative"
"Recommend affordable car insurance with solid cover.",en,BE,"CAT_AssuranceAuto,THEM_Prix,THEM_Garanties,TYPE_Generic,FUN_Decision,QT_Comparative"
"Which insurer has the cheapest premium for a young driver?",en,BE,"CAT_AssuranceAuto,THEM_Prix,TYPE_JeuneConducteur,FUN_Decision,QT_Comparative"
"I just passed my driving test, which car insurance should I take in Belgium?",en,BE,"CAT_AssuranceAuto,THEM_Jeune,TYPE_JeuneConducteur,FUN_FirstBuy,QT_Comparative"
"Which full comprehensive policy offers the best price-to-cover ratio?",en,BE,"CAT_AssuranceAuto,THEM_Omnium,TYPE_Generic,FUN_Decision,QT_Comparative"
"Is mini-omnium or full omnium better for a three-year-old car?",en,BE,"CAT_AssuranceAuto,THEM_MiniOmnium,TYPE_Generic,FUN_Consideration,QT_Comparative"
"Which insurer handles claims best in Belgium?",en,BE,"CAT_AssuranceAuto,THEM_Sinistre,TYPE_Generic,FUN_Consideration,QT_Comparative"
"List the cheapest car insurance options for a used car.",en,BE,"CAT_AssuranceAuto,THEM_Prix,TYPE_Generic,FUN_Decision,QT_Comparative"
"Which car insurance suits a driver doing under 8,000 km a year?",en,BE,"CAT_AssuranceAuto,THEM_AuKilometre,TYPE_PetitRouleur,FUN_Decision,QT_Comparative"
"I have a malus, which Belgian insurer still accepts my profile?",en,BE,"CAT_AssuranceAuto,THEM_Malus,TYPE_Malusse,FUN_Decision,QT_Comparative"
"Which insurer offers the best roadside assistance in Belgium?",en,BE,"CAT_AssuranceAuto,THEM_Assistance,TYPE_Generic,FUN_Consideration,QT_Comparative"
"Which car insurance is best suited to an electric car?",en,BE,"CAT_AssuranceAuto,THEM_Electrique,TYPE_Generic,FUN_Decision,QT_Comparative"
"Recommend car insurance for a freelancer using the car for work and private trips.",en,BE,"CAT_AssuranceAuto,THEM_Garanties,TYPE_Independant,FUN_Decision,QT_Comparative"
"Which insurer applies the lowest comprehensive excess?",en,BE,"CAT_AssuranceAuto,THEM_Franchise,TYPE_Generic,FUN_Consideration,QT_Comparative"
"Which car insurance should you pick with two cars in the household?",en,BE,"CAT_AssuranceAuto,THEM_Prix,TYPE_Famille,FUN_Decision,QT_Comparative"
"Is going through a broker or buying online better in Belgium?",en,BE,"CAT_AssuranceAuto,THEM_Devis,TYPE_Generic,FUN_Purchase,QT_Comparative"
"Which insurer best recognises a no-claims record from another country?",en,BE,"CAT_AssuranceAuto,THEM_BonusMalus,TYPE_Expat,FUN_Consideration,QT_Comparative"
"Which car insurance has the best driver protection cover?",en,BE,"CAT_AssuranceAuto,THEM_Garanties,TYPE_Famille,FUN_Consideration,QT_Comparative"
"Which insurer is cheapest for a driver over 70?",en,BE,"CAT_AssuranceAuto,THEM_Prix,TYPE_Senior,FUN_Decision,QT_Comparative"
"Which temporary car insurance should you take for one month in Belgium?",en,BE,"CAT_AssuranceAuto,THEM_Temporaire,TYPE_Generic,FUN_Purchase,QT_Comparative"
"Which insurer has the best rate for a company car?",en,BE,"CAT_AssuranceAuto,THEM_Prix,TYPE_Independant,FUN_Decision,QT_Comparative"
"How do you get the lowest car insurance quote in Belgium?",en,BE,"CAT_AssuranceAuto,THEM_Devis,TYPE_Generic,FUN_Purchase,QT_Comparative"
"Which car insurance covers windscreen damage with no excess?",en,BE,"CAT_AssuranceAuto,THEM_Garanties,TYPE_Generic,FUN_Consideration,QT_Comparative"
"Which insurer pays out fastest after an accident?",en,BE,"CAT_AssuranceAuto,THEM_Sinistre,TYPE_Generic,FUN_Retention,QT_Comparative"
"Which car insurance suits a student borrowing the family car?",en,BE,"CAT_AssuranceAuto,THEM_Jeune,TYPE_EtudiantConducteur,FUN_Consideration,QT_Comparative"
"Which insurer has the best pay-as-you-drive product?",en,BE,"CAT_AssuranceAuto,THEM_AuKilometre,TYPE_PetitRouleur,FUN_Decision,QT_Comparative"
"Should you keep comprehensive cover after five years or switch to third party?",en,BE,"CAT_AssuranceAuto,THEM_Omnium,TYPE_Generic,FUN_Retention,QT_Comparative"
"Which car insurance covers hail and flooding best in Belgium?",en,BE,"CAT_AssuranceAuto,THEM_Garanties,TYPE_Proprietaire,FUN_Consideration,QT_Comparative"
"Which insurer is best value for a rarely used second car?",en,BE,"CAT_AssuranceAuto,THEM_AuKilometre,TYPE_SecondeVoiture,FUN_Decision,QT_Comparative"
"Recommend car insurance that includes a courtesy car.",en,BE,"CAT_AssuranceAuto,THEM_Assistance,TYPE_Famille,FUN_Decision,QT_Comparative"
"Which insurer offers the best motor legal protection?",en,BE,"CAT_AssuranceAuto,THEM_Garanties,TYPE_Generic,FUN_Consideration,QT_Comparative"
"Which car insurance can you get after being dropped by your insurer?",en,BE,"CAT_AssuranceAuto,THEM_Resiliation,TYPE_Malusse,FUN_Decision,QT_Comparative"
"Which insurer adds the smallest surcharge after an at-fault accident?",en,BE,"CAT_AssuranceAuto,THEM_BonusMalus,TYPE_Generic,FUN_Retention,QT_Comparative"
"Which car insurance is cheapest for a small city car?",en,BE,"CAT_AssuranceAuto,THEM_Prix,TYPE_Generic,FUN_Decision,QT_Comparative"
"Which insurer offers worthwhile comprehensive cover on a five-year-old car?",en,BE,"CAT_AssuranceAuto,THEM_Omnium,TYPE_Generic,FUN_Consideration,QT_Comparative"
"I have just arrived in Belgium, how do I insure my car quickly?",en,BE,"CAT_AssuranceAuto,THEM_Devis,TYPE_Expat,FUN_Newcomer,QT_Comparative"
"Which car insurer has the best French-speaking customer service?",en,BE,"CAT_AssuranceAuto,THEM_ServiceClient,TYPE_Generic,FUN_Consideration,QT_Comparative"
"Which car insurance is best for a claim-free driver over 50?",en,BE,"CAT_AssuranceAuto,THEM_BonusMalus,TYPE_Senior,FUN_Decision,QT_Comparative"
"Which insurer covers a plug-in hybrid best?",en,BE,"CAT_AssuranceAuto,THEM_Electrique,TYPE_Generic,FUN_Consideration,QT_Comparative"
"Which car insurance suits a self-employed delivery driver?",en,BE,"CAT_AssuranceAuto,THEM_Garanties,TYPE_Independant,FUN_Decision,QT_Comparative"
"Which insurer lets you suspend cover over the winter?",en,BE,"CAT_AssuranceAuto,THEM_Temporaire,TYPE_SecondeVoiture,FUN_Retention,QT_Comparative"
"Which car insurance gives the best cover abroad?",en,BE,"CAT_AssuranceAuto,THEM_Assistance,TYPE_Voyageur,FUN_Consideration,QT_Comparative"
"Which insurer is best value when you also insure your home with them?",en,BE,"CAT_AssuranceAuto,THEM_Prix,TYPE_Famille,FUN_Decision,QT_Comparative"
"How can you lower your car insurance premium without cutting cover?",en,BE,"CAT_AssuranceAuto,THEM_Prix,TYPE_Generic,FUN_Retention,QT_Comparative"
"Which car insurance works for a classic car?",en,BE,"CAT_AssuranceAuto,THEM_Garanties,TYPE_Proprietaire,FUN_Decision,QT_Comparative"
"Is AXA or Ethias better for car insurance in Belgium?",en,BE,"CAT_AssuranceAuto,THEM_Prix,TYPE_Generic,FUN_Decision,QT_Comparative,BRAND_AXA,BRAND_Ethias"
"Between AG Insurance and KBC, which has the better comprehensive cover?",en,BE,"CAT_AssuranceAuto,THEM_Omnium,TYPE_Generic,FUN_Decision,QT_Comparative,BRAND_AGInsurance,BRAND_KBC"
"What is the best alternative to AXA for a young driver?",en,BE,"CAT_AssuranceAuto,THEM_Jeune,TYPE_JeuneConducteur,FUN_Consideration,QT_Comparative,BRAND_AXA"
"Is Belfius or ING better for insuring a car?",en,BE,"CAT_AssuranceAuto,THEM_Prix,TYPE_Generic,FUN_Decision,QT_Comparative,BRAND_Belfius,BRAND_ING"
"Between Corona Direct and Touring, which is better for a low-mileage driver?",en,BE,"CAT_AssuranceAuto,THEM_AuKilometre,TYPE_PetitRouleur,FUN_Decision,QT_Comparative,BRAND_CoronaDirect,BRAND_Touring"
"Is Yuzzu cheaper than AXA for car insurance?",en,BE,"CAT_AssuranceAuto,THEM_Prix,TYPE_Generic,FUN_Consideration,QT_Comparative,BRAND_Yuzzu,BRAND_AXA"
"What alternative to Ethias would you suggest for a family?",en,BE,"CAT_AssuranceAuto,THEM_Garanties,TYPE_Famille,FUN_Consideration,QT_Comparative,BRAND_Ethias"
"Is P&V or Baloise better for an experienced driver?",en,BE,"CAT_AssuranceAuto,THEM_BonusMalus,TYPE_Senior,FUN_Decision,QT_Comparative,BRAND_PV,BRAND_Baloise"
"Between Allianz and AG Insurance, which handles claims better?",en,BE,"CAT_AssuranceAuto,THEM_Sinistre,TYPE_Generic,FUN_Consideration,QT_Comparative,BRAND_Allianz,BRAND_AGInsurance"
"Does Touring offer better assistance than Ethias?",en,BE,"CAT_AssuranceAuto,THEM_Assistance,TYPE_Generic,FUN_Consideration,QT_Comparative,BRAND_Touring,BRAND_Ethias"
"What is the best alternative to KBC for affordable comprehensive cover?",en,BE,"CAT_AssuranceAuto,THEM_Omnium,TYPE_Generic,FUN_Consideration,QT_Comparative,BRAND_KBC"
"Is Corona Direct or Belfius better for a second car?",en,BE,"CAT_AssuranceAuto,THEM_AuKilometre,TYPE_SecondeVoiture,FUN_Decision,QT_Comparative,BRAND_CoronaDirect,BRAND_Belfius"
"Between AXA and Allianz, which has the lower excess?",en,BE,"CAT_AssuranceAuto,THEM_Franchise,TYPE_Generic,FUN_Decision,QT_Comparative,BRAND_AXA,BRAND_Allianz"
"Is Federale Assurance worth considering against P&V?",en,BE,"CAT_AssuranceAuto,THEM_Prix,TYPE_Generic,FUN_Consideration,QT_Comparative,BRAND_Federale,BRAND_PV"
"What alternative to Touring would you suggest for assistance abroad?",en,BE,"CAT_AssuranceAuto,THEM_Assistance,TYPE_Voyageur,FUN_Consideration,QT_Comparative,BRAND_Touring"
