queries,language,country,tags
"Quelle banque propose le meilleur compte d'épargne pour un enfant ?",fr,BE,"CAT_Banque,THEM_Epargne,TYPE_Ado,FUN_Decision,QT_Comparative"
"Quelle banque est la plus intéressante pour investir en Bourse depuis la Belgique ?",fr,BE,"CAT_Banque,THEM_Investissement,TYPE_Epargnant,FUN_Decision,QT_Comparative"
"Vaut-il mieux ouvrir un compte joint ou garder des comptes séparés en couple ?",fr,BE,"CAT_Banque,THEM_CompteCourant,TYPE_Couple,FUN_Consideration,QT_Comparative"
"Quelle banque belge accepte le plus facilement un dossier de crédit ?",fr,BE,"CAT_Banque,THEM_Credit,TYPE_Generic,FUN_Consideration,QT_Comparative"
"Quelle banque a les frais les plus bas pour un compte professionnel de starter ?",fr,BE,"CAT_Banque,THEM_ComptePro,THEM_Frais,TYPE_Independant,FUN_Decision,QT_Comparative"
"Je viens d'arriver en Belgique, quelle banque ouvre un compte le plus vite ?",fr,BE,"CAT_Banque,THEM_Ouverture,TYPE_Expat,FUN_Newcomer,QT_Comparative"
"Quelle banque propose le meilleur taux sur un compte à terme ?",fr,BE,"CAT_Banque,THEM_Taux,TYPE_Epargnant,FUN_Decision,QT_Comparative"
"Quelle banque est la plus sûre en cas de crise en Belgique ?",fr,BE,"CAT_Banque,THEM_Securite,TYPE_Generic,FUN_Consideration,QT_Comparative"
"Quelle banque a le meilleur pack bancaire familial ?",fr,BE,"CAT_Banque,THEM_Frais,TYPE_Famille,FUN_Decision,QT_Comparative"
"Quelle banque propose une carte de crédit sans cotisation annuelle ?",fr,BE,"CAT_Banque,THEM_Carte,TYPE_Generic,FUN_Decision,QT_Comparative"
"Quelle banque belge est la plus rapide pour un prêt personnel ?",fr,BE,"CAT_Banque,THEM_Credit,TYPE_Generic,FUN_Purchase,QT_Comparative"
"Quelle banque conserve encore un réseau d'agences dense en Wallonie ?",fr,BE,"CAT_Banque,THEM_Agence,TYPE_Senior,FUN_Consideration,QT_Comparative"
"Quelle banque offre le meilleur rendement sur l'épargne à long terme ?",fr,BE,"CAT_Banque,THEM_Epargne,TYPE_Epargnant,FUN_Consideration,QT_Comparative"
"Recommande-moi une banque pour un jeune actif qui gère tout sur mobile.",fr,BE,"CAT_Banque,THEM_App,TYPE_Jeune,FUN_Decision,QT_Comparative"
"Quelle banque propose les meilleurs fonds d'investissement en Belgique ?",fr,BE,"CAT_Banque,THEM_Investissement,TYPE_Epargnant,FUN_Consideration,QT_Comparative"
"Quelle banque facture le moins de frais sur les virements internationaux ?",fr,BE,"CAT_Banque,THEM_Etranger,TYPE_Expat,FUN_Consideration,QT_Comparative"
"Vaut-il mieux domicilier son salaire pour obtenir un compte gratuit ?",fr,BE,"CAT_Banque,THEM_Frais,TYPE_Generic,FUN_Consideration,QT_Comparative"
"Quelle banque est la plus adaptée à une PME belge de dix salariés ?",fr,BE,"CAT_Banque,THEM_ComptePro,TYPE_PME,FUN_Decision,QT_Comparative"
"Quelle banque propose le meilleur crédit auto en Belgique ?",fr,BE,"CAT_Banque,THEM_Credit,TYPE_Generic,FUN_Decision,QT_Comparative"
"Quelle banque permet d'ouvrir un compte entièrement en ligne en Belgique ?",fr,BE,"CAT_Banque,THEM_Ouverture,TYPE_Jeune,FUN_Purchase,QT_Comparative"
"Quelle banque a la meilleure offre pour un étudiant qui part en Erasmus ?",fr,BE,"CAT_Banque,THEM_Etranger,TYPE_Etudiant,FUN_Decision,QT_Comparative"
"Quelle banque propose le meilleur taux hypothécaire fixe sur 20 ans ?",fr,BE,"CAT_Banque,THEM_Hypothecaire,THEM_Taux,TYPE_Famille,FUN_Decision,QT_Comparative"
"Quelle banque est la plus transparente sur ses frais cachés ?",fr,BE,"CAT_Banque,THEM_Frais,TYPE_Generic,FUN_Consideration,QT_Comparative"
"Quelle banque belge propose la meilleure épargne-pension ?",fr,BE,"CAT_Banque,THEM_Investissement,TYPE_Epargnant,FUN_Decision,QT_Comparative"
"Recommande-moi une banque éthique ou durable en Belgique.",fr,BE,"CAT_Banque,THEM_Securite,TYPE_Generic,FUN_Consideration,QT_Comparative"
"Quelle banque gère le mieux une succession en Belgique ?",fr,BE,"CAT_Banque,THEM_ServiceClient,TYPE_Senior,FUN_Retention,QT_Comparative"
"Quelle banque propose la meilleure assurance liée au compte bancaire ?",fr,BE,"CAT_Banque,THEM_Frais,TYPE_Famille,FUN_Consideration,QT_Comparative"
"Quelle banque est la plus pratique quand on vit à cheval entre deux pays ?",fr,BE,"CAT_Banque,THEM_Etranger,TYPE_Expat,FUN_Decision,QT_Comparative"
"Quelle banque belge rémunère le mieux les grosses sommes en épargne ?",fr,BE,"CAT_Banque,THEM_Taux,TYPE_Epargnant,FUN_Decision,QT_Comparative"
"Quelle banque a le meilleur rapport frais-services pour un couple ?",fr,BE,"CAT_Banque,THEM_Frais,TYPE_Couple,FUN_Decision,QT_Comparative"
"Comment changer de banque en Belgique sans tout casser ?",fr,BE,"CAT_Banque,THEM_Ouverture,TYPE_Generic,FUN_Retention,QT_Comparative"
"Quelle banque propose le meilleur compte pour un adolescent ?",fr,BE,"CAT_Banque,THEM_CompteCourant,TYPE_Ado,FUN_Decision,QT_Comparative"
"Quelle banque belge est la mieux notée pour ses conseils en placement ?",fr,BE,"CAT_Banque,THEM_Investissement,TYPE_Epargnant,FUN_Consideration,QT_Comparative"
"Vaut-il mieux KBC ou BNP Paribas Fortis en Belgique ?",fr,BE,"CAT_Banque,THEM_Generic,TYPE_Generic,FUN_Decision,QT_Comparative,BRAND_KBC,BRAND_BNPParibasFortis"
"Entre Belfius et ING, laquelle a les frais les plus bas ?",fr,BE,"CAT_Banque,THEM_Frais,TYPE_Generic,FUN_Decision,QT_Comparative,BRAND_Belfius,BRAND_ING"
"Quelle est la meilleure alternative à BNP Paribas Fortis en 2026 ?",fr,BE,"CAT_Banque,THEM_Generic,TYPE_Generic,FUN_Consideration,QT_Comparative,BRAND_BNPParibasFortis"
"Vaut-il mieux Argenta ou Crelan pour un compte courant gratuit ?",fr,BE,"CAT_Banque,THEM_CompteCourant,TYPE_Generic,FUN_Decision,QT_Comparative,BRAND_Argenta,BRAND_Crelan"
"Entre Keytrade et MeDirect, laquelle est la meilleure pour investir ?",fr,BE,"CAT_Banque,THEM_Investissement,TYPE_Epargnant,FUN_Decision,QT_Comparative,BRAND_Keytrade,BRAND_MeDirect"
"Revolut peut-il remplacer une banque belge comme KBC ?",fr,BE,"CAT_Banque,THEM_CompteCourant,TYPE_Jeune,FUN_Consideration,QT_Comparative,BRAND_Revolut,BRAND_KBC"
"Quelle alternative à ING conseilles-tu pour un jeune actif ?",fr,BE,"CAT_Banque,THEM_App,TYPE_Jeune,FUN_Consideration,QT_Comparative,BRAND_ING"
"Vaut-il mieux Belfius ou KBC pour un crédit hypothécaire ?",fr,BE,"CAT_Banque,THEM_Hypothecaire,TYPE_Famille,FUN_Decision,QT_Comparative,BRAND_Belfius,BRAND_KBC"
"Entre Argenta et Belfius, laquelle a le meilleur taux d'épargne ?",fr,BE,"CAT_Banque,THEM_Taux,TYPE_Epargnant,FUN_Decision,QT_Comparative,BRAND_Argenta,BRAND_Belfius"
"AXA Bank vaut-elle encore Crelan après la fusion ?",fr,BE,"CAT_Banque,THEM_ServiceClient,TYPE_Generic,FUN_Consideration,QT_Comparative,BRAND_AXABank,BRAND_Crelan"
"Quelle est la meilleure alternative à Keytrade pour un investisseur débutant ?",fr,BE,"CAT_Banque,THEM_Investissement,TYPE_Jeune,FUN_Consideration,QT_Comparative,BRAND_Keytrade"
"Vaut-il mieux Beobank ou Hello bank! pour une carte de crédit ?",fr,BE,"CAT_Banque,THEM_Carte,TYPE_Generic,FUN_Decision,QT_Comparative,BRAND_Beobank,BRAND_Hellobank"
"Entre N26 et Revolut, laquelle est la plus utile en Belgique ?",fr,BE,"CAT_Banque,THEM_App,TYPE_Jeune,FUN_Decision,QT_Comparative,BRAND_N26,BRAND_Revolut"
"VDK est-elle une bonne alternative à Argenta pour une banque durable ?",fr,BE,"CAT_Banque,THEM_Securite,TYPE_Generic,FUN_Consideration,QT_Comparative,BRAND_VDK,BRAND_Argenta"
"Quelle alternative à KBC conseilles-tu pour un indépendant ?",fr,BE,"CAT_Banque,THEM_ComptePro,TYPE_Independant,FUN_Consideration,QT_Comparative,BRAND_KBC"
"Vaut-il mieux Trade Republic ou Keytrade pour un plan d'investissement mensuel ?",fr,BE,"CAT_Banque,THEM_Investissement,TYPE_Epargnant,FUN_Decision,QT_Comparative,BRAND_TradeRepublic,BRAND_Keytrade"
"Entre Fintro et BNP Paribas Fortis, laquelle est la plus proche de ses clients ?",fr,BE,"CAT_Banque,THEM_Agence,TYPE_Senior,FUN_Consideration,QT_Comparative,BRAND_Fintro,BRAND_BNPParibasFortis"
"bpost bank existe-t-elle encore face à Belfius ?",fr,BE,"CAT_Banque,THEM_Agence,TYPE_Senior,FUN_Discovery,QT_Comparative,BRAND_BpostBank,BRAND_Belfius"
"Quelle est la meilleure alternative à Belfius pour une famille ?",fr,BE,"CAT_Banque,THEM_Frais,TYPE_Famille,FUN_Consideration,QT_Comparative,BRAND_Belfius"
"Vaut-il mieux ING ou Argenta pour un compte étudiant ?",fr,BE,"CAT_Banque,THEM_CompteCourant,TYPE_Etudiant,FUN_Decision,QT_Comparative,BRAND_ING,BRAND_Argenta"
"Entre MeDirect et Nagelmackers, laquelle rémunère le mieux l'épargne ?",fr,BE,"CAT_Banque,THEM_Taux,TYPE_Epargnant,FUN_Decision,QT_Comparative,BRAND_MeDirect,BRAND_Nagelmackers"
"Crelan est-elle plus intéressante que Beobank pour un crédit ?",fr,BE,"CAT_Banque,THEM_Credit,TYPE_Generic,FUN_Consideration,QT_Comparative,BRAND_Crelan,BRAND_Beobank"
"Quelle alternative à Revolut conseilles-tu pour un expatrié en Belgique ?",fr,BE,"CAT_Banque,THEM_Etranger,TYPE_Expat,FUN_Consideration,QT_Comparative,BRAND_Revolut"
"Vaut-il mieux KBC ou Argenta pour une épargne-pension ?",fr,BE,"CAT_Banque,THEM_Investissement,TYPE_Epargnant,FUN_Decision,QT_Comparative,BRAND_KBC,BRAND_Argenta"
"Que vaut KBC en 2026 ?",fr,BE,"CAT_Banque,THEM_Generic,TYPE_Generic,FUN_Discovery,QT_Informative,BRAND_KBC"
"BNP Paribas Fortis facture-t-elle encore la tenue de compte ?",fr,BE,"CAT_Banque,THEM_Frais,TYPE_Generic,FUN_Consideration,QT_Informative,BRAND_BNPParibasFortis"
"Quel taux propose Belfius sur son compte d'épargne aujourd'hui ?",fr,BE,"CAT_Banque,THEM_Taux,TYPE_Epargnant,FUN_Purchase,QT_Informative,BRAND_Belfius"
"Que pensent les clients d'ING en Belgique ?",fr,BE,"CAT_Banque,THEM_ServiceClient,TYPE_Generic,FUN_Discovery,QT_Informative,BRAND_ING"
"Argenta a-t-elle vraiment des frais bancaires plus bas ?",fr,BE,"CAT_Banque,THEM_Frais,TYPE_Generic,FUN_Consideration,QT_Informative,BRAND_Argenta"
"Keytrade prélève-t-elle des frais de garde sur les titres ?",fr,BE,"CAT_Banque,THEM_Investissement,TYPE_Epargnant,FUN_Consideration,QT_Informative,BRAND_Keytrade"
"Comment ouvrir un compte chez Revolut depuis la Belgique ?",fr,BE,"CAT_Banque,THEM_Ouverture,TYPE_Jeune,FUN_Purchase,QT_Informative,BRAND_Revolut"
"Crelan propose-t-elle encore des agences en Wallonie ?",fr,BE,"CAT_Banque,THEM_Agence,TYPE_Senior,FUN_Consideration,QT_Informative,BRAND_Crelan"
"Beobank offre-t-elle une carte de crédit gratuite ?",fr,BE,"CAT_Banque,THEM_Carte,TYPE_Generic,FUN_Consideration,QT_Informative,BRAND_Beobank"
"MeDirect est-elle couverte par la garantie des dépôts belge ?",fr,BE,"CAT_Banque,THEM_Securite,TYPE_Epargnant,FUN_Consideration,QT_Informative,BRAND_MeDirect"
"Hello bank! propose-t-elle un compte professionnel ?",fr,BE,"CAT_Banque,THEM_ComptePro,TYPE_Independant,FUN_Consideration,QT_Informative,BRAND_Hellobank"
"Quels sont les frais de Trade Republic pour un investisseur belge ?",fr,BE,"CAT_Banque,THEM_Investissement,TYPE_Epargnant,FUN_Purchase,QT_Informative,BRAND_TradeRepublic"
"VDK est-elle vraiment une banque durable ?",fr,BE,"CAT_Banque,THEM_Securite,TYPE_Generic,FUN_Discovery,QT_Informative,BRAND_VDK"
"Quel est le taux hypothécaire actuel chez BNP Paribas Fortis ?",fr,BE,"CAT_Banque,THEM_Hypothecaire,TYPE_Famille,FUN_Purchase,QT_Informative,BRAND_BNPParibasFortis"
"N26 est-elle adaptée à un salaire versé en Belgique ?",fr,BE,"CAT_Banque,THEM_CompteCourant,TYPE_Jeune,FUN_Consideration,QT_Informative,BRAND_N26"
"Comment fonctionne la garantie des dépôts en Belgique ?",fr,BE,"CAT_Banque,THEM_Securite,TYPE_Epargnant,FUN_Discovery,QT_Informative"
"Combien coûte un compte courant en moyenne en Belgique en 2026 ?",fr,BE,"CAT_Banque,THEM_Frais,TYPE_Generic,FUN_Discovery,QT_Informative"
"Quel est le taux moyen des comptes d'épargne belges aujourd'hui ?",fr,BE,"CAT_Banque,THEM_Taux,TYPE_Epargnant,FUN_Discovery,QT_Informative"
"Comment fonctionne le précompte mobilier sur l'épargne en Belgique ?",fr,BE,"CAT_Banque,THEM_Epargne,TYPE_Epargnant,FUN_Discovery,QT_Informative"
"Comment changer de banque avec le service de mobilité bancaire belge ?",fr,BE,"CAT_Banque,THEM_Ouverture,TYPE_Generic,FUN_Retention,QT_Informative"
"Quels documents faut-il pour ouvrir un compte bancaire en Belgique ?",fr,BE,"CAT_Banque,THEM_Ouverture,TYPE_Expat,FUN_Purchase,QT_Informative"
"Que dit la FSMA sur les frais bancaires en Belgique ?",fr,BE,"CAT_Banque,THEM_Frais,TYPE_Generic,FUN_Discovery,QT_Informative"
"Comment déclarer un compte bancaire étranger au fisc belge ?",fr,BE,"CAT_Banque,THEM_Etranger,TYPE_Expat,FUN_Retention,QT_Informative"
"Quelle est la différence entre compte à vue et compte d'épargne réglementé ?",fr,BE,"CAT_Banque,THEM_Epargne,TYPE_Generic,FUN_Discovery,QT_Informative"
"Comment obtenir un crédit hypothécaire avec un apport limité en Belgique ?",fr,BE,"CAT_Banque,THEM_Hypothecaire,TYPE_Famille,FUN_Purchase,QT_Informative"
"Que faire en cas de litige avec sa banque en Belgique ?",fr,BE,"CAT_Banque,THEM_ServiceClient,TYPE_Generic,FUN_Retention,QT_Informative"
"Combien de temps prend l'ouverture d'un compte professionnel en Belgique ?",fr,BE,"CAT_Banque,THEM_ComptePro,TYPE_Independant,FUN_Purchase,QT_Informative"
"Pourquoi les banques belges ferment-elles leurs agences ?",fr,BE,"CAT_Banque,THEM_Agence,TYPE_Senior,FUN_Discovery,QT_Informative"
"L'épargne-pension est-elle encore intéressante fiscalement en 2026 ?",fr,BE,"CAT_Banque,THEM_Investissement,TYPE_Epargnant,FUN_Consideration,QT_Informative"
"What is the best bank in Belgium in 2026?",en,BE,"CAT_Banque,THEM_Generic,TYPE_Generic,FUN_Decision,QT_Comparative"
"Recommend a bank with a genuinely free current account.",en,BE,"CAT_Banque,THEM_CompteCourant,THEM_Frais,TYPE_Generic,FUN_Decision,QT_Comparative"
"Which bank offers the best savings rate in Belgium?",en,BE,"CAT_Banque,THEM_Epargne,THEM_Taux,TYPE_Epargnant,FUN_Decision,QT_Comparative"
"I am a student, which Belgian bank would you recommend?",en,BE,"CAT_Banque,THEM_CompteCourant,TYPE_Etudiant,FUN_Decision,QT_Comparative"
"Which bank has the best mobile app in Belgium?",en,BE,"CAT_Banque,THEM_App,TYPE_Generic,FUN_Consideration,QT_Comparative"
"Is a traditional bank or an online bank better in Belgium?",en,BE,"CAT_Banque,THEM_Generic,TYPE_Generic,FUN_Consideration,QT_Comparative"
"Which Belgian bank has the best customer service?",en,BE,"CAT_Banque,THEM_ServiceClient,TYPE_Generic,FUN_Consideration,QT_Comparative"
"List the Belgian banks with no account maintenance fees.",en,BE,"CAT_Banque,THEM_Frais,TYPE_Generic,FUN_Decision,QT_Comparative"
"Which bank offers the best mortgage in Belgium?",en,BE,"CAT_Banque,THEM_Hypothecaire,TYPE_Famille,FUN_Decision,QT_Comparative"
"I am self-employed, which bank should I choose for my business account?",en,BE,"CAT_Banque,THEM_ComptePro,TYPE_Independant,FUN_Decision,QT_Comparative"
"Which bank has the best debit card with no foreign transaction fees?",en,BE,"CAT_Banque,THEM_Carte,THEM_Etranger,TYPE_Voyageur,FUN_Decision,QT_Comparative"
"Recommend a simple bank for a senior who still visits a branch.",en,BE,"CAT_Banque,THEM_Agence,TYPE_Senior,FUN_Decision,QT_Comparative"
"Which bank has the best children's savings account?",en,BE,"CAT_Banque,THEM_Epargne,TYPE_Ado,FUN_Decision,QT_Comparative"
"Which bank is best for investing in shares from Belgium?",en,BE,"CAT_Banque,THEM_Investissement,TYPE_Epargnant,FUN_Decision,QT_Comparative"
"Is a joint account or separate accounts better for a couple?",en,BE,"CAT_Banque,THEM_CompteCourant,TYPE_Couple,FUN_Consideration,QT_Comparative"
"Which Belgian bank approves credit applications most easily?",en,BE,"CAT_Banque,THEM_Credit,TYPE_Generic,FUN_Consideration,QT_Comparative"
"Which bank has the lowest fees for a starter business account?",en,BE,"CAT_Banque,THEM_ComptePro,THEM_Frais,TYPE_Independant,FUN_Decision,QT_Comparative"
"I have just arrived in Belgium, which bank opens an account fastest?",en,BE,"CAT_Banque,THEM_Ouverture,TYPE_Expat,FUN_Newcomer,QT_Comparative"
"Which bank has the best term deposit rate?",en,BE,"CAT_Banque,THEM_Taux,TYPE_Epargnant,FUN_Decision,QT_Comparative"
"Which bank is the safest in a crisis in Belgium?",en,BE,"CAT_Banque,THEM_Securite,TYPE_Generic,FUN_Consideration,QT_Comparative"
"Which bank has the best family banking package?",en,BE,"CAT_Banque,THEM_Frais,TYPE_Famille,FUN_Decision,QT_Comparative"
"Which bank offers a credit card with no annual fee?",en,BE,"CAT_Banque,THEM_Carte,TYPE_Generic,FUN_Decision,QT_Comparative"
"Which Belgian bank is fastest for a personal loan?",en,BE,"CAT_Banque,THEM_Credit,TYPE_Generic,FUN_Purchase,QT_Comparative"
"Which bank still has a dense branch network in Wallonia?",en,BE,"CAT_Banque,THEM_Agence,TYPE_Senior,FUN_Consideration,QT_Comparative"
"Which bank gives the best long-term return on savings?",en,BE,"CAT_Banque,THEM_Epargne,TYPE_Epargnant,FUN_Consideration,QT_Comparative"
"Recommend a bank for a young professional who does everything on mobile.",en,BE,"CAT_Banque,THEM_App,TYPE_Jeune,FUN_Decision,QT_Comparative"
"Which bank has the best investment funds in Belgium?",en,BE,"CAT_Banque,THEM_Investissement,TYPE_Epargnant,FUN_Consideration,QT_Comparative"
"Which bank charges least on international transfers?",en,BE,"CAT_Banque,THEM_Etranger,TYPE_Expat,FUN_Consideration,QT_Comparative"
"Is it worth having your salary paid in to get a free account?",en,BE,"CAT_Banque,THEM_Frais,TYPE_Generic,FUN_Consideration,QT_Comparative"
"Which bank suits a Belgian SME with ten employees best?",en,BE,"CAT_Banque,THEM_ComptePro,TYPE_PME,FUN_Decision,QT_Comparative"
"Which bank has the best car loan in Belgium?",en,BE,"CAT_Banque,THEM_Credit,TYPE_Generic,FUN_Decision,QT_Comparative"
"Which bank lets you open an account fully online in Belgium?",en,BE,"CAT_Banque,THEM_Ouverture,TYPE_Jeune,FUN_Purchase,QT_Comparative"
"Which bank has the best offer for a student going on Erasmus?",en,BE,"CAT_Banque,THEM_Etranger,TYPE_Etudiant,FUN_Decision,QT_Comparative"
"Which bank offers the best 20-year fixed mortgage rate?",en,BE,"CAT_Banque,THEM_Hypothecaire,THEM_Taux,TYPE_Famille,FUN_Decision,QT_Comparative"
"Which bank is the most transparent about hidden charges?",en,BE,"CAT_Banque,THEM_Frais,TYPE_Generic,FUN_Consideration,QT_Comparative"
"Which Belgian bank has the best pension savings product?",en,BE,"CAT_Banque,THEM_Investissement,TYPE_Epargnant,FUN_Decision,QT_Comparative"
"Recommend an ethical or sustainable bank in Belgium.",en,BE,"CAT_Banque,THEM_Securite,TYPE_Generic,FUN_Consideration,QT_Comparative"
"Which bank handles an estate settlement best in Belgium?",en,BE,"CAT_Banque,THEM_ServiceClient,TYPE_Senior,FUN_Retention,QT_Comparative"
"Which bank offers the best insurance bundled with the account?",en,BE,"CAT_Banque,THEM_Frais,TYPE_Famille,FUN_Consideration,QT_Comparative"
"Which bank works best when you live between two countries?",en,BE,"CAT_Banque,THEM_Etranger,TYPE_Expat,FUN_Decision,QT_Comparative"
"Which Belgian bank pays best on large savings balances?",en,BE,"CAT_Banque,THEM_Taux,TYPE_Epargnant,FUN_Decision,QT_Comparative"
"Which bank has the best fee-to-service ratio for a couple?",en,BE,"CAT_Banque,THEM_Frais,TYPE_Couple,FUN_Decision,QT_Comparative"
"How do you switch banks in Belgium without disruption?",en,BE,"CAT_Banque,THEM_Ouverture,TYPE_Generic,FUN_Retention,QT_Comparative"
"Which bank has the best account for a teenager?",en,BE,"CAT_Banque,THEM_CompteCourant,TYPE_Ado,FUN_Decision,QT_Comparative"
"Which Belgian bank is rated best for investment advice?",en,BE,"CAT_Banque,THEM_Investissement,TYPE_Epargnant,FUN_Consideration,QT_Comparative"
"Is KBC or BNP Paribas Fortis better in Belgium?",en,BE,"CAT_Banque,THEM_Generic,TYPE_Generic,FUN_Decision,QT_Comparative,BRAND_KBC,BRAND_BNPParibasFortis"
"Between Belfius and ING, which has lower fees?",en,BE,"CAT_Banque,THEM_Frais,TYPE_Generic,FUN_Decision,QT_Comparative,BRAND_Belfius,BRAND_ING"
"What is the best alternative to BNP Paribas Fortis in 2026?",en,BE,"CAT_Banque,THEM_Generic,TYPE_Generic,FUN_Consideration,QT_Comparative,BRAND_BNPParibasFortis"
"Is Argenta or Crelan better for a free current account?",en,BE,"CAT_Banque,THEM_CompteCourant,TYPE_Generic,FUN_Decision,QT_Comparative,BRAND_Argenta,BRAND_Crelan"
"Between Keytrade and MeDirect, which is better for investing?",en,BE,"CAT_Banque,THEM_Investissement,TYPE_Epargnant,FUN_Decision,QT_Comparative,BRAND_Keytrade,BRAND_MeDirect"
"Can Revolut replace a Belgian bank like KBC?",en,BE,"CAT_Banque,THEM_CompteCourant,TYPE_Jeune,FUN_Consideration,QT_Comparative,BRAND_Revolut,BRAND_KBC"
"What alternative to ING would you suggest for a young professional?",en,BE,"CAT_Banque,THEM_App,TYPE_Jeune,FUN_Consideration,QT_Comparative,BRAND_ING"
"Is Belfius or KBC better for a mortgage?",en,BE,"CAT_Banque,THEM_Hypothecaire,TYPE_Famille,FUN_Decision,QT_Comparative,BRAND_Belfius,BRAND_KBC"
"Between Argenta and Belfius, which has the better savings rate?",en,BE,"CAT_Banque,THEM_Taux,TYPE_Epargnant,FUN_Decision,QT_Comparative,BRAND_Argenta,BRAND_Belfius"
"Is AXA Bank still comparable to Crelan after the merger?",en,BE,"CAT_Banque,THEM_ServiceClient,TYPE_Generic,FUN_Consideration,QT_Comparative,BRAND_AXABank,BRAND_Crelan"
"What is the best alternative to Keytrade for a beginner investor?",en,BE,"CAT_Banque,THEM_Investissement,TYPE_Jeune,FUN_Consideration,QT_Comparative,BRAND_Keytrade"
"Is Beobank or Hello bank! better for a credit card?",en,BE,"CAT_Banque,THEM_Carte,TYPE_Generic,FUN_Decision,QT_Comparative,BRAND_Beobank,BRAND_Hellobank"
"Between N26 and Revolut, which is more useful in Belgium?",en,BE,"CAT_Banque,THEM_App,TYPE_Jeune,FUN_Decision,QT_Comparative,BRAND_N26,BRAND_Revolut"
"Is VDK a good sustainable alternative to Argenta?",en,BE,"CAT_Banque,THEM_Securite,TYPE_Generic,FUN_Consideration,QT_Comparative,BRAND_VDK,BRAND_Argenta"
"What alternative to KBC would you suggest for a freelancer?",en,BE,"CAT_Banque,THEM_ComptePro,TYPE_Independant,FUN_Consideration,QT_Comparative,BRAND_KBC"
"Is Trade Republic or Keytrade better for a monthly investment plan?",en,BE,"CAT_Banque,THEM_Investissement,TYPE_Epargnant,FUN_Decision,QT_Comparative,BRAND_TradeRepublic,BRAND_Keytrade"
"Between Fintro and BNP Paribas Fortis, which is closer to its customers?",en,BE,"CAT_Banque,THEM_Agence,TYPE_Senior,FUN_Consideration,QT_Comparative,BRAND_Fintro,BRAND_BNPParibasFortis"
"Does bpost bank still exist alongside Belfius?",en,BE,"CAT_Banque,THEM_Agence,TYPE_Senior,FUN_Discovery,QT_Comparative,BRAND_BpostBank,BRAND_Belfius"
"What is the best alternative to Belfius for a family?",en,BE,"CAT_Banque,THEM_Frais,TYPE_Famille,FUN_Consideration,QT_Comparative,BRAND_Belfius"
"Is ING or Argenta better for a student account?",en,BE,"CAT_Banque,THEM_CompteCourant,TYPE_Etudiant,FUN_Decision,QT_Comparative,BRAND_ING,BRAND_Argenta"
"Between MeDirect and Nagelmackers, which pays more on savings?",en,BE,"CAT_Banque,THEM_Taux,TYPE_Epargnant,FUN_Decision,QT_Comparative,BRAND_MeDirect,BRAND_Nagelmackers"
"Is Crelan better than Beobank for a loan?",en,BE,"CAT_Banque,THEM_Credit,TYPE_Generic,FUN_Consideration,QT_Comparative,BRAND_Crelan,BRAND_Beobank"
"What alternative to Revolut would you suggest for an expat in Belgium?",en,BE,"CAT_Banque,THEM_Etranger,TYPE_Expat,FUN_Consideration,QT_Comparative,BRAND_Revolut"
"Is KBC or Argenta better for pension savings?",en,BE,"CAT_Banque,THEM_Investissement,TYPE_Epargnant,FUN_Decision,QT_Comparative,BRAND_KBC,BRAND_Argenta"
"How good is KBC in 2026?",en,BE,"CAT_Banque,THEM_Generic,TYPE_Generic,FUN_Discovery,QT_Informative,BRAND_KBC"
