queries,language,country,tags
"Je démarre comme indépendant avec 20.000 € de budget, quel utilitaire acheter ?",fr,BE,"CAT_Auto,THEM_Fourgonnette,THEM_Prix,TYPE_Independant,FUN_Purchase,QT_Comparative"
"Vaut-il mieux acheter ou financer en leasing un fourgon quand on est une petite société ?",fr,BE,"CAT_Auto,THEM_Fourgon,THEM_Leasing,TYPE_Societe,FUN_Consideration,QT_Comparative"
"Pour des livraisons du dernier kilomètre, quelle fourgonnette électrique s'impose ?",fr,BE,"CAT_Auto,THEM_UtilitaireElectrique,THEM_Autonomie,TYPE_Livreur,FUN_Decision,QT_Comparative"
"Recommande-moi un pick-up robuste pour tracter une remorque agricole.",fr,BE,"CAT_Auto,THEM_PickUp,THEM_ChargeUtile,TYPE_Agriculteur,FUN_Decision,QT_Comparative"
"Quel utilitaire compact offre le meilleur rapport qualité-prix à un plombier ?",fr,BE,"CAT_Auto,THEM_Compact,THEM_Prix,TYPE_Artisan,FUN_Decision,QT_Comparative"
"Entre un fourgon L2H2 et un L3H2, lequel est le plus polyvalent pour un électricien ?",fr,BE,"CAT_Auto,THEM_Fourgon,THEM_VolumeCoffre,TYPE_Artisan,FUN_Consideration,QT_Comparative"
"Je gère une flotte de dix véhicules, quel utilitaire limite le mieux le coût total de possession ?",fr,BE,"CAT_Auto,THEM_Fourgon,THEM_Prix,TYPE_Societe,FUN_Decision,QT_Comparative"
"Quels utilitaires électriques restent intéressants une fois la prime déduite ?",fr,BE,"CAT_Auto,THEM_UtilitaireElectrique,THEM_Fiscalite,TYPE_PME,FUN_Consideration,QT_Comparative"
"Liste les fourgons capables de charger deux europalettes sans dépasser 3,5 tonnes.",fr,BE,"CAT_Auto,THEM_Fourgon,THEM_ChargeUtile,TYPE_Livreur,FUN_Consideration,QT_Comparative"
"Un déménageur passe des heures sur la route, quel grand volume est le plus confortable ?",fr,BE,"CAT_Auto,THEM_Fourgon,THEM_VolumeCoffre,TYPE_Demenageur,FUN_Consideration,QT_Comparative"
"Pour transporter des produits surgelés, quelle camionnette réfrigérée choisir ?",fr,BE,"CAT_Auto,THEM_CamionnetteFrigo,THEM_Fiabilite,TYPE_Livreur,FUN_Decision,QT_Comparative"
"J'ai besoin de transporter des matériaux lourds au quotidien, vers quel utilitaire me tourner ?",fr,BE,"CAT_Auto,THEM_Fourgon,THEM_ChargeUtile,TYPE_Artisan,FUN_Discovery,QT_Comparative"
"Vaut-il mieux un utilitaire diesel ou électrique quand on roule surtout en ville ?",fr,BE,"CAT_Auto,THEM_UtilitaireElectrique,THEM_Conso,TYPE_Livreur,FUN_Consideration,QT_Comparative"
"Quel fourgon d'occasion acheter en Belgique avec un budget serré ?",fr,BE,"CAT_Auto,THEM_Occasion,THEM_Prix,TYPE_Independant,FUN_Purchase,QT_Comparative"
"Conseille-moi un utilitaire compact qui garde une bonne valeur de revente.",fr,BE,"CAT_Auto,THEM_Compact,THEM_Prix,TYPE_Independant,FUN_Retention,QT_Comparative"
"Quels utilitaires enregistrent le moins de pannes ces dernières années ?",fr,BE,"CAT_Auto,THEM_Fourgon,THEM_Fiabilite,TYPE_PME,FUN_Consideration,QT_Comparative"
"Je cherche un véhicule professionnel entièrement déductible, quelles options existent ?",fr,BE,"CAT_Auto,THEM_Fourgon,THEM_Fiscalite,TYPE_Societe,FUN_Discovery,QT_Comparative"
"Un coursier qui roule 200 km par jour a-t-il intérêt à prendre une fourgonnette essence ou diesel ?",fr,BE,"CAT_Auto,THEM_Fourgonnette,THEM_Conso,TYPE_Livreur,FUN_Decision,QT_Comparative"
"Parmi les utilitaires électriques, lequel se recharge le plus vite en itinérance ?",fr,BE,"CAT_Auto,THEM_UtilitaireElectrique,THEM_Autonomie,TYPE_Livreur,FUN_Consideration,QT_Comparative"
"Recommande-moi un pick-up double cabine qui serve aussi de voiture familiale.",fr,BE,"CAT_Auto,THEM_PickUp,THEM_VolumeCoffre,TYPE_Independant,FUN_Consideration,QT_Comparative"
"Entre une fourgonnette et un break utilitaire, que prendre pour un technicien en déplacement ?",fr,BE,"CAT_Auto,THEM_Fourgonnette,THEM_Compact,TYPE_Independant,FUN_Consideration,QT_Comparative"
"Liste les meilleurs utilitaires à prendre en leasing opérationnel pour une PME belge.",fr,BE,"CAT_Auto,THEM_Fourgon,THEM_Leasing,TYPE_PME,FUN_Decision,QT_Comparative"
"Pour un marchand ambulant sur les marchés, quelle camionnette est la plus pratique ?",fr,BE,"CAT_Auto,THEM_Fourgon,THEM_VolumeCoffre,TYPE_Independant,FUN_Decision,QT_Comparative"
"J'hésite entre trois grands fourgons, comment savoir lequel encaisse le mieux la charge ?",fr,BE,"CAT_Auto,THEM_Fourgon,THEM_ChargeUtile,TYPE_Demenageur,FUN_Consideration,QT_Comparative"
"Quel utilitaire supporte le mieux les chemins boueux d'une exploitation agricole ?",fr,BE,"CAT_Auto,THEM_PickUp,THEM_Fiabilite,TYPE_Agriculteur,FUN_Consideration,QT_Comparative"
"Une société de nettoyage cherche un véhicule pratique au quotidien, que lui conseiller ?",fr,BE,"CAT_Auto,THEM_Compact,THEM_VolumeCoffre,TYPE_Societe,FUN_Decision,QT_Comparative"
"Trouve-moi des fourgons de seconde main encore couverts par une garantie.",fr,BE,"CAT_Auto,THEM_Occasion,THEM_Fiabilite,TYPE_PME,FUN_Purchase,QT_Comparative"
"Conseille-moi un utilitaire peu cher à assurer pour un jeune indépendant.",fr,BE,"CAT_Auto,THEM_Fourgonnette,THEM_Prix,TYPE_Independant,FUN_Purchase,QT_Comparative"
"Vaut-il mieux une boîte automatique ou manuelle sur un utilitaire de livraison urbaine ?",fr,BE,"CAT_Auto,THEM_Fourgonnette,THEM_Conso,TYPE_Livreur,FUN_Consideration,QT_Comparative"
"Un menuisier transporte de longs panneaux, quel véhicule utilitaire lui convient ?",fr,BE,"CAT_Auto,THEM_Fourgon,THEM_VolumeCoffre,TYPE_Artisan,FUN_Decision,QT_Comparative"
"Je veux récupérer la TVA sur mon véhicule professionnel, quel type d'utilitaire choisir ?",fr,BE,"CAT_Auto,THEM_Fourgon,THEM_TVA,TYPE_Independant,FUN_Consideration,QT_Comparative"
"Parmi les utilitaires électriques actuels, lesquels offrent la plus grosse charge utile ?",fr,BE,"CAT_Auto,THEM_UtilitaireElectrique,THEM_ChargeUtile,TYPE_Livreur,FUN_Discovery,QT_Comparative"
"Liste les fourgonnettes les plus fiables pour un usage intensif en ville.",fr,BE,"CAT_Auto,THEM_Fourgonnette,THEM_Fiabilite,TYPE_Livreur,FUN_Consideration,QT_Comparative"
"Pour charger du fourrage, un pick-up suffit-il ou faut-il un plateau ?",fr,BE,"CAT_Auto,THEM_PickUp,THEM_ChargeUtile,TYPE_Agriculteur,FUN_Consideration,QT_Comparative"
"Vaut-il mieux un Renault Master ou un Fiat Ducato pour un artisan ?",fr,BE,"CAT_Auto,THEM_Fourgon,THEM_ChargeUtile,TYPE_Artisan,FUN_Decision,QT_Comparative,BRAND_RenaultMaster,BRAND_FiatDucato"
"Entre un Ford Transit et un Mercedes Sprinter, lequel encaisse le mieux les gros kilométrages ?",fr,BE,"CAT_Auto,THEM_Fourgon,THEM_Fiabilite,TYPE_PME,FUN_Consideration,QT_Comparative,BRAND_FordTransit,BRAND_MercedesSprinter"
"Quelle est la meilleure alternative au Renault Kangoo pour un indépendant ?",fr,BE,"CAT_Auto,THEM_Fourgonnette,THEM_Prix,TYPE_Independant,FUN_Consideration,QT_Comparative,BRAND_RenaultKangoo"
"J'hésite entre un Citroën Berlingo et un Peugeot Partner, lequel a le plus grand volume de chargement ?",fr,BE,"CAT_Auto,THEM_Fourgonnette,THEM_VolumeCoffre,TYPE_Independant,FUN_Decision,QT_Comparative,BRAND_CitroenBerlingo,BRAND_PeugeotPartner"
"Recommande-moi un fourgon aussi robuste que le Volkswagen Crafter mais moins cher.",fr,BE,"CAT_Auto,THEM_Fourgon,THEM_Prix,TYPE_Artisan,FUN_Consideration,QT_Comparative,BRAND_VolkswagenCrafter"
"Un Peugeot Boxer est-il préférable à un Citroën Jumper pour un déménageur ?",fr,BE,"CAT_Auto,THEM_Fourgon,THEM_VolumeCoffre,TYPE_Demenageur,FUN_Decision,QT_Comparative,BRAND_PeugeotBoxer,BRAND_CitroenJumper"
"Entre un Toyota Hilux et un Ford Ranger, lequel tient le mieux sur un terrain agricole ?",fr,BE,"CAT_Auto,THEM_PickUp,THEM_Fiabilite,TYPE_Agriculteur,FUN_Decision,QT_Comparative,BRAND_ToyotaHilux,BRAND_FordRanger"
"Quelle alternative au Volkswagen Amarok choisir pour tracter une remorque lourde ?",fr,BE,"CAT_Auto,THEM_PickUp,THEM_ChargeUtile,TYPE_Agriculteur,FUN_Consideration,QT_Comparative,BRAND_VolkswagenAmarok"
"Le Ford E-Transit est-il un meilleur choix que le Mercedes eSprinter pour une flotte urbaine ?",fr,BE,"CAT_Auto,THEM_UtilitaireElectrique,THEM_Autonomie,TYPE_Societe,FUN_Decision,QT_Comparative,BRAND_FordETransit,BRAND_MercedeseSprinter"
"Je livre en ville tous les jours, vaut-il mieux un Opel Vivaro-e ou un Peugeot e-Expert ?",fr,BE,"CAT_Auto,THEM_UtilitaireElectrique,THEM_Autonomie,TYPE_Livreur,FUN_Decision,QT_Comparative,BRAND_OpelVivaroE,BRAND_PeugeoteExpert"
"Quelle est la meilleure alternative au Fiat Ducato quand le budget est limité ?",fr,BE,"CAT_Auto,THEM_Fourgon,THEM_Prix,TYPE_Independant,FUN_Consideration,QT_Comparative,BRAND_FiatDucato"
"Entre un Volkswagen Caddy et un Ford Transit Connect, lequel consomme le moins ?",fr,BE,"CAT_Auto,THEM_Fourgonnette,THEM_Conso,TYPE_Independant,FUN_Consideration,QT_Comparative,BRAND_VolkswagenCaddy,BRAND_FordTransitConnect"
"Un Renault Trafic vaut-il mieux qu'un Volkswagen Transporter pour une PME ?",fr,BE,"CAT_Auto,THEM_Fourgon,THEM_Fiabilite,TYPE_PME,FUN_Decision,QT_Comparative,BRAND_RenaultTrafic,BRAND_VolkswagenTransporter"
"Le Toyota Proace City tient-il la comparaison avec l'Opel Combo pour un artisan ?",fr,BE,"CAT_Auto,THEM_Fourgonnette,THEM_ChargeUtile,TYPE_Artisan,FUN_Consideration,QT_Comparative,BRAND_ToyotaProaceCity,BRAND_OpelCombo"
"Conseille-moi une alternative au Mercedes Sprinter pour un déménageur qui roule beaucoup.",fr,BE,"CAT_Auto,THEM_Fourgon,THEM_Fiabilite,TYPE_Demenageur,FUN_Consideration,QT_Comparative,BRAND_MercedesSprinter"
"Y a-t-il une vraie différence à l'usage entre un MAN TGE et un Volkswagen Crafter ?",fr,BE,"CAT_Auto,THEM_Fourgon,THEM_Fiabilite,TYPE_PME,FUN_Consideration,QT_Comparative,BRAND_ManTGE,BRAND_VolkswagenCrafter"
"J'hésite entre un Fiat Doblo et un Citroën Berlingo d'occasion, lequel vieillit le mieux ?",fr,BE,"CAT_Auto,THEM_Occasion,THEM_Fiabilite,TYPE_Independant,FUN_Consideration,QT_Comparative,BRAND_FiatDoblo,BRAND_CitroenBerlingo"
"Quelle alternative au Ford Transit offre plus de volume pour le même prix ?",fr,BE,"CAT_Auto,THEM_Fourgon,THEM_VolumeCoffre,TYPE_Livreur,FUN_Consideration,QT_Comparative,BRAND_FordTransit"
"Faut-il choisir un Maxus eDeliver 3 ou un Toyota Proace Electric pour du dernier kilomètre ?",fr,BE,"CAT_Auto,THEM_UtilitaireElectrique,THEM_Autonomie,TYPE_Livreur,FUN_Decision,QT_Comparative,BRAND_MaxusEDeliver3,BRAND_ToyotaProaceElectric"
"Le Renault Kangoo E-Tech est-il plus rentable qu'un Renault Kangoo diesel pour un indépendant ?",fr,BE,"CAT_Auto,THEM_UtilitaireElectrique,THEM_Conso,TYPE_Independant,FUN_Decision,QT_Comparative,BRAND_RenaultKangooETech,BRAND_RenaultKangoo"
"À l'usage, le Peugeot Rifter est-il plus polyvalent que le Volkswagen Caddy ?",fr,BE,"CAT_Auto,THEM_Compact,THEM_VolumeCoffre,TYPE_Independant,FUN_Consideration,QT_Comparative,BRAND_PeugeotRifter,BRAND_VolkswagenCaddy"
"Je cherche un pick-up moins cher que l'Isuzu D-Max, que me conseilles-tu ?",fr,BE,"CAT_Auto,THEM_PickUp,THEM_Prix,TYPE_Agriculteur,FUN_Consideration,QT_Comparative,BRAND_IsuzuDMax"
"Mieux vaut un Renault Master ou un Ford Transit comme base de camionnette frigorifique ?",fr,BE,"CAT_Auto,THEM_CamionnetteFrigo,THEM_ChargeUtile,TYPE_Livreur,FUN_Decision,QT_Comparative,BRAND_RenaultMaster,BRAND_FordTransit"
"Quelle est la meilleure alternative au Peugeot Partner en leasing pour une PME ?",fr,BE,"CAT_Auto,THEM_Fourgonnette,THEM_Leasing,TYPE_PME,FUN_Decision,QT_Comparative,BRAND_PeugeotPartner"
"Lequel coûte le moins cher à entretenir, un Citroën Jumper ou un Mercedes Sprinter d'occasion ?",fr,BE,"CAT_Auto,THEM_Occasion,THEM_Prix,TYPE_Artisan,FUN_Consideration,QT_Comparative,BRAND_CitroenJumper,BRAND_MercedesSprinter"
"Le Fiat Ducato est-il fiable après 200.000 km ?",fr,BE,"CAT_Auto,THEM_Fourgon,THEM_Fiabilite,TYPE_Artisan,FUN_Consideration,QT_Informative,BRAND_FiatDucato"
"Que pensent les professionnels du Mercedes Sprinter ?",fr,BE,"CAT_Auto,THEM_Fourgon,THEM_Fiabilite,TYPE_PME,FUN_Consideration,QT_Informative,BRAND_MercedesSprinter"
"Combien consomme réellement un Ford Transit sur autoroute ?",fr,BE,"CAT_Auto,THEM_Fourgon,THEM_Conso,TYPE_Livreur,FUN_Consideration,QT_Informative,BRAND_FordTransit"
"Combien peut réellement emporter un Renault Master L3H2 ?",fr,BE,"CAT_Auto,THEM_Fourgon,THEM_ChargeUtile,TYPE_Demenageur,FUN_Consideration,QT_Informative,BRAND_RenaultMaster"
"Le Volkswagen Crafter souffre-t-il de pannes récurrentes ?",fr,BE,"CAT_Auto,THEM_Fourgon,THEM_Fiabilite,TYPE_PME,FUN_Consideration,QT_Informative,BRAND_VolkswagenCrafter"
"Combien de kilomètres tient réellement un Ford E-Transit en hiver ?",fr,BE,"CAT_Auto,THEM_UtilitaireElectrique,THEM_Autonomie,TYPE_Livreur,FUN_Consideration,QT_Informative,BRAND_FordETransit"
"Le Peugeot Boxer est-il un bon choix pour un déménageur indépendant ?",fr,BE,"CAT_Auto,THEM_Fourgon,THEM_VolumeCoffre,TYPE_Demenageur,FUN_Consideration,QT_Informative,BRAND_PeugeotBoxer"
"Combien coûte l'entretien annuel d'un Citroën Berlingo utilitaire ?",fr,BE,"CAT_Auto,THEM_Fourgonnette,THEM_Prix,TYPE_Independant,FUN_Retention,QT_Informative,BRAND_CitroenBerlingo"
"Quels problèmes reviennent souvent sur le Renault Trafic ?",fr,BE,"CAT_Auto,THEM_Fourgon,THEM_Fiabilite,TYPE_Artisan,FUN_Consideration,QT_Informative,BRAND_RenaultTrafic"
"Le Toyota Hilux mérite-t-il sa réputation d'indestructible ?",fr,BE,"CAT_Auto,THEM_PickUp,THEM_Fiabilite,TYPE_Agriculteur,FUN_Consideration,QT_Informative,BRAND_ToyotaHilux"
"Est-ce qu'un Volkswagen Transporter consomme beaucoup en usage professionnel intensif ?",fr,BE,"CAT_Auto,THEM_Fourgon,THEM_Conso,TYPE_PME,FUN_Consideration,QT_Informative,BRAND_VolkswagenTransporter"
"Le Maxus eDeliver 3 convient-il à un livreur qui roule 150 km par jour ?",fr,BE,"CAT_Auto,THEM_UtilitaireElectrique,THEM_Autonomie,TYPE_Livreur,FUN_Consideration,QT_Informative,BRAND_MaxusEDeliver3"
"Que vaut l'Opel Combo en version utilitaire ?",fr,BE,"CAT_Auto,THEM_Fourgonnette,THEM_VolumeCoffre,TYPE_Independant,FUN_Consideration,QT_Informative,BRAND_OpelCombo"
"Peut-on déduire fiscalement un Ford Ranger en Belgique ?",fr,BE,"CAT_Auto,THEM_PickUp,THEM_Fiscalite,TYPE_Societe,FUN_Consideration,QT_Informative,BRAND_FordRanger"
"Quels sont les points faibles du Peugeot e-Expert selon les utilisateurs ?",fr,BE,"CAT_Auto,THEM_UtilitaireElectrique,THEM_Fiabilite,TYPE_Livreur,FUN_Consideration,QT_Informative,BRAND_PeugeoteExpert"
"Comment fonctionne la déduction de TVA sur un véhicule utilitaire en Belgique ?",fr,BE,"CAT_Auto,THEM_Fourgon,THEM_TVA,TYPE_Independant,FUN_Discovery,QT_Informative"
"Quelles conditions un véhicule doit-il remplir pour être homologué comme utilitaire léger en 2026 ?",fr,BE,"CAT_Auto,THEM_Fourgon,THEM_Fiscalite,TYPE_Societe,FUN_Discovery,QT_Informative"
"En 2026, un utilitaire reste-t-il déductible à 100 % pour une société belge ?",fr,BE,"CAT_Auto,THEM_Fourgon,THEM_Fiscalite,TYPE_Societe,FUN_Consideration,QT_Informative"
"À quelle fréquence un véhicule utilitaire doit-il passer au contrôle technique ?",fr,BE,"CAT_Auto,THEM_Fourgon,THEM_Fiabilite,TYPE_Independant,FUN_Retention,QT_Informative"
"Comment fonctionne le leasing opérationnel d'un véhicule professionnel ?",fr,BE,"CAT_Auto,THEM_Fourgon,THEM_Leasing,TYPE_PME,FUN_Discovery,QT_Informative"
"Les utilitaires diesel pourront-ils encore entrer dans la zone de basses émissions de Bruxelles en 2026 ?",fr,BE,"CAT_Auto,THEM_Fourgon,THEM_Fiscalite,TYPE_Livreur,FUN_Discovery,QT_Informative"
"Combien coûte l'installation de bornes de recharge pour une flotte d'utilitaires électriques ?",fr,BE,"CAT_Auto,THEM_UtilitaireElectrique,THEM_Autonomie,TYPE_Societe,FUN_Consideration,QT_Informative"
"Faut-il un permis particulier pour conduire un utilitaire de 3,5 tonnes ?",fr,BE,"CAT_Auto,THEM_Fourgon,THEM_ChargeUtile,TYPE_Demenageur,FUN_Discovery,QT_Informative"
"Avant d'acheter un utilitaire d'occasion, quels documents demander ?",fr,BE,"CAT_Auto,THEM_Occasion,THEM_Fiabilite,TYPE_Independant,FUN_Purchase,QT_Informative"
"Comment calculer la charge utile réelle d'une camionnette une fois aménagée ?",fr,BE,"CAT_Auto,THEM_Fourgon,THEM_ChargeUtile,TYPE_Artisan,FUN_Consideration,QT_Informative"
"Quelles primes existent en Belgique pour un utilitaire électrique en 2026 ?",fr,BE,"CAT_Auto,THEM_UtilitaireElectrique,THEM_Fiscalite,TYPE_PME,FUN_Discovery,QT_Informative"
"Le leasing d'un utilitaire est-il plus avantageux fiscalement que l'achat en 2026 ?",fr,BE,"CAT_Auto,THEM_Fourgon,THEM_Leasing,TYPE_Societe,FUN_Consideration,QT_Informative"
"Que faut-il contrôler sur un fourgon avant un long trajet chargé ?",fr,BE,"CAT_Auto,THEM_Fourgon,THEM_Fiabilite,TYPE_Livreur,FUN_Retention,QT_Informative"
"Comment assurer un véhicule utilitaire professionnel au meilleur prix ?",fr,BE,"CAT_Auto,THEM_Fourgon,THEM_Prix,TYPE_Independant,FUN_Retention,QT_Informative"
"Il faut viser quelle autonomie pour remplacer un utilitaire diesel par un électrique ?",fr,BE,"CAT_Auto,THEM_UtilitaireElectrique,THEM_Autonomie,TYPE_Livreur,FUN_Consideration,QT_Informative"
"Which large van gives the most usable cargo volume under €35,000?",en,BE,"CAT_Auto,THEM_Fourgon,THEM_VolumeCoffre,TYPE_Livreur,FUN_Decision,QT_Comparative"
"I'm a craftsman looking for a reliable van for my job sites, what should I pick?",en,BE,"CAT_Auto,THEM_Fourgon,THEM_Fiabilite,TYPE_Artisan,FUN_Decision,QT_Comparative"
"Recommend a compact small van that's easy to park in central Brussels.",en,BE,"CAT_Auto,THEM_Fourgonnette,THEM_Compact,TYPE_Independant,FUN_Decision,QT_Comparative"
"Is a pickup or a large van the better fit for a construction business?",en,BE,"CAT_Auto,THEM_PickUp,THEM_ChargeUtile,TYPE_PME,FUN_Consideration,QT_Comparative"
"List the electric vans that really do 250 km in real-world use.",en,BE,"CAT_Auto,THEM_UtilitaireElectrique,THEM_Autonomie,TYPE_Livreur,FUN_Consideration,QT_Comparative"
"For a caterer delivering every day, which refrigerated van works best?",en,BE,"CAT_Auto,THEM_CamionnetteFrigo,THEM_Fiabilite,TYPE_Independant,FUN_Decision,QT_Comparative"
"I'm torn between a new van and a three-year-old used one, which is the smarter buy?",en,BE,"CAT_Auto,THEM_Occasion,THEM_Prix,TYPE_Independant,FUN_Consideration,QT_Comparative"
"Which used van stays reliable past 200,000 km?",en,BE,"CAT_Auto,THEM_Occasion,THEM_Fiabilite,TYPE_Artisan,FUN_Consideration,QT_Comparative"
"Suggest a van with the highest payload for professional moving jobs.",en,BE,"CAT_Auto,THEM_Fourgon,THEM_ChargeUtile,TYPE_Demenageur,FUN_Decision,QT_Comparative"
"What vans burn the least fuel over high annual mileage?",en,BE,"CAT_Auto,THEM_Fourgon,THEM_Conso,TYPE_PME,FUN_Decision,QT_Comparative"
"List the vans that cost the least to maintain over five years.",en,BE,"CAT_Auto,THEM_Fourgon,THEM_Prix,TYPE_Societe,FUN_Retention,QT_Comparative"
"I'm starting out as a freelancer with a €20,000 budget, which van should I buy?",en,BE,"CAT_Auto,THEM_Fourgonnette,THEM_Prix,TYPE_Independant,FUN_Purchase,QT_Comparative"
"Is it smarter for a small company to buy a van outright or lease it?",en,BE,"CAT_Auto,THEM_Fourgon,THEM_Leasing,TYPE_Societe,FUN_Consideration,QT_Comparative"
"For last-mile delivery, which electric small van stands out?",en,BE,"CAT_Auto,THEM_UtilitaireElectrique,THEM_Autonomie,TYPE_Livreur,FUN_Decision,QT_Comparative"
"Recommend a tough pickup for towing an agricultural trailer.",en,BE,"CAT_Auto,THEM_PickUp,THEM_ChargeUtile,TYPE_Agriculteur,FUN_Decision,QT_Comparative"
"Which compact van gives a plumber the best value for money?",en,BE,"CAT_Auto,THEM_Compact,THEM_Prix,TYPE_Artisan,FUN_Decision,QT_Comparative"
"Between an L2H2 and an L3H2 van, which is more versatile for an electrician?",en,BE,"CAT_Auto,THEM_Fourgon,THEM_VolumeCoffre,TYPE_Artisan,FUN_Consideration,QT_Comparative"
"I run a fleet of ten vehicles, which van keeps total cost of ownership lowest?",en,BE,"CAT_Auto,THEM_Fourgon,THEM_Prix,TYPE_Societe,FUN_Decision,QT_Comparative"
"What electric vans still make sense once the subsidy is deducted?",en,BE,"CAT_Auto,THEM_UtilitaireElectrique,THEM_Fiscalite,TYPE_PME,FUN_Consideration,QT_Comparative"
"List the vans that can carry two euro pallets while staying under 3.5 tonnes.",en,BE,"CAT_Auto,THEM_Fourgon,THEM_ChargeUtile,TYPE_Livreur,FUN_Consideration,QT_Comparative"
"A mover spends hours on the road, which large-volume van is the most comfortable?",en,BE,"CAT_Auto,THEM_Fourgon,THEM_VolumeCoffre,TYPE_Demenageur,FUN_Consideration,QT_Comparative"
"For hauling frozen goods, which refrigerated van should I choose?",en,BE,"CAT_Auto,THEM_CamionnetteFrigo,THEM_Fiabilite,TYPE_Livreur,FUN_Decision,QT_Comparative"
"I need to move heavy materials every day, which van should I look at?",en,BE,"CAT_Auto,THEM_Fourgon,THEM_ChargeUtile,TYPE_Artisan,FUN_Discovery,QT_Comparative"
"Is a diesel or an electric van the better choice for mostly urban driving?",en,BE,"CAT_Auto,THEM_UtilitaireElectrique,THEM_Conso,TYPE_Livreur,FUN_Consideration,QT_Comparative"
"Which used van is worth buying in Belgium on a tight budget?",en,BE,"CAT_Auto,THEM_Occasion,THEM_Prix,TYPE_Independant,FUN_Purchase,QT_Comparative"
"Suggest a compact van that holds its resale value well.",en,BE,"CAT_Auto,THEM_Compact,THEM_Prix,TYPE_Independant,FUN_Retention,QT_Comparative"
"What vans report the fewest breakdowns in recent years?",en,BE,"CAT_Auto,THEM_Fourgon,THEM_Fiabilite,TYPE_PME,FUN_Consideration,QT_Comparative"
"I'm looking for a fully deductible work vehicle, what are my options?",en,BE,"CAT_Auto,THEM_Fourgon,THEM_Fiscalite,TYPE_Societe,FUN_Discovery,QT_Comparative"
"A courier driving 200 km a day, is a petrol or a diesel small van cheaper to run?",en,BE,"CAT_Auto,THEM_Fourgonnette,THEM_Conso,TYPE_Livreur,FUN_Decision,QT_Comparative"
"Among today's electric vans, which one charges fastest on the road?",en,BE,"CAT_Auto,THEM_UtilitaireElectrique,THEM_Autonomie,TYPE_Livreur,FUN_Consideration,QT_Comparative"
"Recommend a double-cab pickup that also works as a family car.",en,BE,"CAT_Auto,THEM_PickUp,THEM_VolumeCoffre,TYPE_Independant,FUN_Consideration,QT_Comparative"
"Between a small van and an estate-based van, what suits a field technician better?",en,BE,"CAT_Auto,THEM_Fourgonnette,THEM_Compact,TYPE_Independant,FUN_Consideration,QT_Comparative"
"List the best vans to take on an operating lease for a Belgian SME.",en,BE,"CAT_Auto,THEM_Fourgon,THEM_Leasing,TYPE_PME,FUN_Decision,QT_Comparative"
"For a market trader, which van is the most practical day to day?",en,BE,"CAT_Auto,THEM_Fourgon,THEM_VolumeCoffre,TYPE_Independant,FUN_Decision,QT_Comparative"
"I'm hesitating between three large vans, how do I tell which handles the load best?",en,BE,"CAT_Auto,THEM_Fourgon,THEM_ChargeUtile,TYPE_Demenageur,FUN_Consideration,QT_Comparative"
"Which van copes best with muddy farm tracks?",en,BE,"CAT_Auto,THEM_PickUp,THEM_Fiabilite,TYPE_Agriculteur,FUN_Consideration,QT_Comparative"
"A cleaning company needs a practical everyday vehicle, what fits best?",en,BE,"CAT_Auto,THEM_Compact,THEM_VolumeCoffre,TYPE_Societe,FUN_Decision,QT_Comparative"
